service_id,stop_id,arrival,departure
00009_16-04-2025-14.02,60000,0,0
00009_16-04-2025-14.02,71801,172,172
00015_16-04-2025-14.12,60000,0,0
00015_16-04-2025-14.12,71801,157,157
00016_16-04-2025-14.27,60000,0,0
00016_16-04-2025-14.27,71801,177,177
00017_16-04-2025-14.42,60000,0,0
00017_16-04-2025-14.42,71801,179,179
00004_16-04-2025-14.57,60000,0,0
00004_16-04-2025-14.57,71801,157,157
00018_16-04-2025-15.27,60000,0,0
00018_16-04-2025-15.27,71801,199,199
00004_16-04-2025-15.57,60000,0,0
00004_16-04-2025-15.57,71801,157,157
00007_16-04-2025-16.27,60000,0,0
00007_16-04-2025-16.27,71801,172,172
00002_16-04-2025-16.37,60000,0,0
00002_16-04-2025-16.37,71801,157,157
00004_16-04-2025-16.57,60000,0,0
00004_16-04-2025-16.57,71801,157,157
00015_16-04-2025-17.17,60000,0,0
00015_16-04-2025-17.17,71801,157,157
00009_16-04-2025-17.22,60000,0,0
00009_16-04-2025-17.22,71801,172,172
00006_16-04-2025-17.27,60000,0,0
00006_16-04-2025-17.27,71801,199,199
00004_16-04-2025-17.57,60000,0,0
00004_16-04-2025-17.57,71801,157,157
00016_16-04-2025-18.27,60000,0,0
00016_16-04-2025-18.27,71801,177,177
00002_16-04-2025-18.32,60000,0,0
00002_16-04-2025-18.32,71801,157,157
00004_16-04-2025-18.57,60000,0,0
00004_16-04-2025-18.57,71801,157,157
00009_16-04-2025-19.29,60000,0,0
00009_16-04-2025-19.29,71801,172,172
00019_16-04-2025-19.34,60000,0,0
00019_16-04-2025-19.34,71801,201,201
00004_16-04-2025-20.05,60000,0,0
00004_16-04-2025-20.05,71801,157,157
00009_16-04-2025-20.22,60000,0,0
00009_16-04-2025-20.22,71801,172,172
00020_16-04-2025-20.27,60000,0,0
00020_16-04-2025-20.27,71801,201,201
00005_16-04-2025-21.02,60000,0,0
00005_16-04-2025-21.02,71801,172,172
00007_16-04-2025-21.07,60000,0,0
00007_16-04-2025-21.07,71801,172,172
00001_17-04-2025-06.12,60000,0,0
00001_17-04-2025-06.12,71801,157,157
00002_17-04-2025-06.22,60000,0,0
00002_17-04-2025-06.22,71801,157,157
00003_17-04-2025-06.27,60000,0,0
00003_17-04-2025-06.27,71801,178,178
00004_17-04-2025-06.57,60000,0,0
00004_17-04-2025-06.57,71801,157,157
00005_17-04-2025-07.02,60000,0,0
00005_17-04-2025-07.02,71801,172,172
00002_17-04-2025-07.22,60000,0,0
00002_17-04-2025-07.22,71801,157,157
00006_17-04-2025-07.27,60000,0,0
00006_17-04-2025-07.27,71801,199,199
00004_17-04-2025-07.57,60000,0,0
00004_17-04-2025-07.57,71801,157,157
00007_17-04-2025-08.27,60000,0,0
00007_17-04-2025-08.27,71801,172,172
00002_17-04-2025-08.32,60000,0,0
00002_17-04-2025-08.32,71801,157,157
00008_17-04-2025-08.57,60000,0,0
00008_17-04-2025-08.57,71801,164,164
00009_17-04-2025-09.22,60000,0,0
00009_17-04-2025-09.22,71801,172,172
00010_17-04-2025-09.27,60000,0,0
00010_17-04-2025-09.27,71801,194,194
00009_17-04-2025-09.57,60000,0,0
00009_17-04-2025-09.57,71801,172,172
00011_17-04-2025-10.02,60000,0,0
00011_17-04-2025-10.02,71801,182,182
00012_17-04-2025-10.27,60000,0,0
00012_17-04-2025-10.27,71801,172,172
00009_17-04-2025-11.22,60000,0,0
00009_17-04-2025-11.22,71801,172,172
00006_17-04-2025-11.27,60000,0,0
00006_17-04-2025-11.27,71801,199,199
00009_17-04-2025-12.22,60000,0,0
00009_17-04-2025-12.22,71801,172,172
00013_17-04-2025-12.27,60000,0,0
00013_17-04-2025-12.27,71801,197,197
00004_17-04-2025-12.57,60000,0,0
00004_17-04-2025-12.57,71801,157,157
00014_17-04-2025-13.18,60000,0,0
00014_17-04-2025-13.18,71801,184,184
00009_17-04-2025-14.02,60000,0,0
00009_17-04-2025-14.02,71801,172,172
00015_17-04-2025-14.12,60000,0,0
00015_17-04-2025-14.12,71801,157,157
00016_17-04-2025-14.27,60000,0,0
00016_17-04-2025-14.27,71801,177,177
00017_17-04-2025-14.42,60000,0,0
00017_17-04-2025-14.42,71801,179,179
00004_17-04-2025-14.57,60000,0,0
00004_17-04-2025-14.57,71801,157,157
00018_17-04-2025-15.27,60000,0,0
00018_17-04-2025-15.27,71801,199,199
00004_17-04-2025-15.57,60000,0,0
00004_17-04-2025-15.57,71801,157,157
00007_17-04-2025-16.27,60000,0,0
00007_17-04-2025-16.27,71801,172,172
00002_17-04-2025-16.37,60000,0,0
00002_17-04-2025-16.37,71801,157,157
00004_17-04-2025-16.57,60000,0,0
00004_17-04-2025-16.57,71801,157,157
00015_17-04-2025-17.17,60000,0,0
00015_17-04-2025-17.17,71801,157,157
00009_17-04-2025-17.22,60000,0,0
00009_17-04-2025-17.22,71801,172,172
00006_17-04-2025-17.27,60000,0,0
00006_17-04-2025-17.27,71801,199,199
00004_17-04-2025-17.57,60000,0,0
00004_17-04-2025-17.57,71801,157,157
00016_17-04-2025-18.27,60000,0,0
00016_17-04-2025-18.27,71801,177,177
00002_17-04-2025-18.32,60000,0,0
00002_17-04-2025-18.32,71801,157,157
00004_17-04-2025-18.57,60000,0,0
00004_17-04-2025-18.57,71801,157,157
00009_17-04-2025-19.29,60000,0,0
00009_17-04-2025-19.29,71801,172,172
00019_17-04-2025-19.34,60000,0,0
00019_17-04-2025-19.34,71801,201,201
00004_17-04-2025-20.05,60000,0,0
00004_17-04-2025-20.05,71801,157,157
00009_17-04-2025-20.22,60000,0,0
00009_17-04-2025-20.22,71801,172,172
00020_17-04-2025-20.27,60000,0,0
00020_17-04-2025-20.27,71801,201,201
00005_17-04-2025-21.02,60000,0,0
00005_17-04-2025-21.02,71801,172,172
00007_17-04-2025-21.07,60000,0,0
00007_17-04-2025-21.07,71801,172,172
00002_18-04-2025-06.22,60000,0,0
00002_18-04-2025-06.22,71801,157,157
00021_18-04-2025-06.27,60000,0,0
00021_18-04-2025-06.27,71801,178,178
00004_18-04-2025-06.57,60000,0,0
00004_18-04-2025-06.57,71801,157,157
00005_18-04-2025-07.02,60000,0,0
00005_18-04-2025-07.02,71801,172,172
00002_18-04-2025-07.22,60000,0,0
00002_18-04-2025-07.22,71801,157,157
00006_18-04-2025-07.27,60000,0,0
00006_18-04-2025-07.27,71801,199,199
00004_18-04-2025-07.57,60000,0,0
00004_18-04-2025-07.57,71801,157,157
00002_18-04-2025-08.32,60000,0,0
00002_18-04-2025-08.32,71801,157,157
00008_18-04-2025-08.57,60000,0,0
00008_18-04-2025-08.57,71801,164,164
00009_18-04-2025-09.22,60000,0,0
00009_18-04-2025-09.22,71801,172,172
00010_18-04-2025-09.27,60000,0,0
00010_18-04-2025-09.27,71801,194,194
00009_18-04-2025-09.57,60000,0,0
00009_18-04-2025-09.57,71801,172,172
00011_18-04-2025-10.02,60000,0,0
00011_18-04-2025-10.02,71801,182,182
00012_18-04-2025-10.27,60000,0,0
00012_18-04-2025-10.27,71801,172,172
00009_18-04-2025-11.22,60000,0,0
00009_18-04-2025-11.22,71801,172,172
00006_18-04-2025-11.27,60000,0,0
00006_18-04-2025-11.27,71801,199,199
00009_18-04-2025-12.22,60000,0,0
00009_18-04-2025-12.22,71801,172,172
00013_18-04-2025-12.27,60000,0,0
00013_18-04-2025-12.27,71801,197,197
00004_18-04-2025-12.57,60000,0,0
00004_18-04-2025-12.57,71801,157,157
00014_18-04-2025-13.18,60000,0,0
00014_18-04-2025-13.18,71801,184,184
00004_18-04-2025-13.57,60000,0,0
00004_18-04-2025-13.57,71801,157,157
00009_18-04-2025-14.02,60000,0,0
00009_18-04-2025-14.02,71801,172,172
00015_18-04-2025-14.12,60000,0,0
00015_18-04-2025-14.12,71801,157,157
00016_18-04-2025-14.27,60000,0,0
00016_18-04-2025-14.27,71801,177,177
00017_18-04-2025-14.42,60000,0,0
00017_18-04-2025-14.42,71801,179,179
00004_18-04-2025-14.57,60000,0,0
00004_18-04-2025-14.57,71801,157,157
00018_18-04-2025-15.27,60000,0,0
00018_18-04-2025-15.27,71801,199,199
00004_18-04-2025-15.57,60000,0,0
00004_18-04-2025-15.57,71801,157,157
00007_18-04-2025-16.27,60000,0,0
00007_18-04-2025-16.27,71801,172,172
00002_18-04-2025-16.37,60000,0,0
00002_18-04-2025-16.37,71801,157,157
00004_18-04-2025-16.57,60000,0,0
00004_18-04-2025-16.57,71801,157,157
00015_18-04-2025-17.17,60000,0,0
00015_18-04-2025-17.17,71801,157,157
00009_18-04-2025-17.22,60000,0,0
00009_18-04-2025-17.22,71801,172,172
00018_18-04-2025-17.27,60000,0,0
00018_18-04-2025-17.27,71801,199,199
00004_18-04-2025-17.57,60000,0,0
00004_18-04-2025-17.57,71801,157,157
00016_18-04-2025-18.27,60000,0,0
00016_18-04-2025-18.27,71801,177,177
00002_18-04-2025-18.32,60000,0,0
00002_18-04-2025-18.32,71801,157,157
00004_18-04-2025-18.57,60000,0,0
00004_18-04-2025-18.57,71801,157,157
00009_18-04-2025-19.29,60000,0,0
00009_18-04-2025-19.29,71801,172,172
00019_18-04-2025-19.34,60000,0,0
00019_18-04-2025-19.34,71801,201,201
00004_18-04-2025-20.05,60000,0,0
00004_18-04-2025-20.05,71801,157,157
00009_18-04-2025-20.22,60000,0,0
00009_18-04-2025-20.22,71801,172,172
00020_18-04-2025-20.27,60000,0,0
00020_18-04-2025-20.27,71801,201,201
00005_18-04-2025-21.02,60000,0,0
00005_18-04-2025-21.02,71801,172,172
00007_18-04-2025-21.07,60000,0,0
00007_18-04-2025-21.07,71801,172,172
00021_19-04-2025-06.27,60000,0,0
00021_19-04-2025-06.27,71801,178,178
00005_19-04-2025-07.02,60000,0,0
00005_19-04-2025-07.02,71801,172,172
00006_19-04-2025-07.27,60000,0,0
00006_19-04-2025-07.27,71801,199,199
00009_19-04-2025-08.07,60000,0,0
00009_19-04-2025-08.07,71801,172,172
00007_19-04-2025-08.27,60000,0,0
00007_19-04-2025-08.27,71801,172,172
00008_19-04-2025-08.57,60000,0,0
00008_19-04-2025-08.57,71801,164,164
00009_19-04-2025-09.22,60000,0,0
00009_19-04-2025-09.22,71801,172,172
00010_19-04-2025-09.27,60000,0,0
00010_19-04-2025-09.27,71801,194,194
00009_19-04-2025-09.57,60000,0,0
00009_19-04-2025-09.57,71801,172,172
00011_19-04-2025-10.02,60000,0,0
00011_19-04-2025-10.02,71801,182,182
00012_19-04-2025-10.27,60000,0,0
00012_19-04-2025-10.27,71801,172,172
00009_19-04-2025-11.22,60000,0,0
00009_19-04-2025-11.22,71801,172,172
00006_19-04-2025-11.27,60000,0,0
00006_19-04-2025-11.27,71801,199,199
00009_19-04-2025-12.22,60000,0,0
00009_19-04-2025-12.22,71801,172,172
00013_19-04-2025-12.27,60000,0,0
00013_19-04-2025-12.27,71801,197,197
00014_19-04-2025-13.18,60000,0,0
00014_19-04-2025-13.18,71801,184,184
00015_19-04-2025-14.12,60000,0,0
00015_19-04-2025-14.12,71801,157,157
00017_19-04-2025-14.42,60000,0,0
00017_19-04-2025-14.42,71801,179,179
00018_19-04-2025-15.27,60000,0,0
00018_19-04-2025-15.27,71801,199,199
00007_19-04-2025-16.27,60000,0,0
00007_19-04-2025-16.27,71801,172,172
00002_19-04-2025-16.37,60000,0,0
00002_19-04-2025-16.37,71801,157,157
00015_19-04-2025-17.17,60000,0,0
00015_19-04-2025-17.17,71801,157,157
00018_19-04-2025-17.27,60000,0,0
00018_19-04-2025-17.27,71801,199,199
00016_19-04-2025-18.27,60000,0,0
00016_19-04-2025-18.27,71801,177,177
00009_19-04-2025-19.29,60000,0,0
00009_19-04-2025-19.29,71801,172,172
00019_19-04-2025-19.34,60000,0,0
00019_19-04-2025-19.34,71801,201,201
00009_19-04-2025-20.22,60000,0,0
00009_19-04-2025-20.22,71801,172,172
00020_19-04-2025-20.27,60000,0,0
00020_19-04-2025-20.27,71801,201,201
00005_19-04-2025-21.02,60000,0,0
00005_19-04-2025-21.02,71801,172,172
00021_20-04-2025-06.27,60000,0,0
00021_20-04-2025-06.27,71801,178,178
00005_20-04-2025-07.02,60000,0,0
00005_20-04-2025-07.02,71801,172,172
00006_20-04-2025-07.27,60000,0,0
00006_20-04-2025-07.27,71801,199,199
00009_20-04-2025-08.07,60000,0,0
00009_20-04-2025-08.07,71801,172,172
00007_20-04-2025-08.27,60000,0,0
00007_20-04-2025-08.27,71801,172,172
00009_20-04-2025-09.22,60000,0,0
00009_20-04-2025-09.22,71801,172,172
00010_20-04-2025-09.27,60000,0,0
00010_20-04-2025-09.27,71801,194,194
00009_20-04-2025-09.57,60000,0,0
00009_20-04-2025-09.57,71801,172,172
00011_20-04-2025-10.02,60000,0,0
00011_20-04-2025-10.02,71801,182,182
00012_20-04-2025-10.27,60000,0,0
00012_20-04-2025-10.27,71801,172,172
00009_20-04-2025-11.22,60000,0,0
00009_20-04-2025-11.22,71801,172,172
00006_20-04-2025-11.27,60000,0,0
00006_20-04-2025-11.27,71801,199,199
00009_20-04-2025-12.22,60000,0,0
00009_20-04-2025-12.22,71801,172,172
00013_20-04-2025-12.27,60000,0,0
00013_20-04-2025-12.27,71801,197,197
00014_20-04-2025-13.18,60000,0,0
00014_20-04-2025-13.18,71801,184,184
00009_20-04-2025-14.02,60000,0,0
00009_20-04-2025-14.02,71801,172,172
00015_20-04-2025-14.12,60000,0,0
00015_20-04-2025-14.12,71801,157,157
00016_20-04-2025-14.27,60000,0,0
00016_20-04-2025-14.27,71801,177,177
00017_20-04-2025-14.42,60000,0,0
00017_20-04-2025-14.42,71801,179,179
00018_20-04-2025-15.27,60000,0,0
00018_20-04-2025-15.27,71801,199,199
00007_20-04-2025-16.27,60000,0,0
00007_20-04-2025-16.27,71801,172,172
00002_20-04-2025-16.37,60000,0,0
00002_20-04-2025-16.37,71801,157,157
00004_20-04-2025-16.57,60000,0,0
00004_20-04-2025-16.57,71801,157,157
00015_20-04-2025-17.17,60000,0,0
00015_20-04-2025-17.17,71801,157,157
00009_20-04-2025-17.22,60000,0,0
00009_20-04-2025-17.22,71801,172,172
00018_20-04-2025-17.27,60000,0,0
00018_20-04-2025-17.27,71801,199,199
00004_20-04-2025-17.57,60000,0,0
00004_20-04-2025-17.57,71801,157,157
00016_20-04-2025-18.27,60000,0,0
00016_20-04-2025-18.27,71801,177,177
00002_20-04-2025-18.32,60000,0,0
00002_20-04-2025-18.32,71801,157,157
00004_20-04-2025-18.57,60000,0,0
00004_20-04-2025-18.57,71801,157,157
00009_20-04-2025-19.29,60000,0,0
00009_20-04-2025-19.29,71801,172,172
00019_20-04-2025-19.34,60000,0,0
00019_20-04-2025-19.34,71801,201,201
00004_20-04-2025-20.05,60000,0,0
00004_20-04-2025-20.05,71801,157,157
00009_20-04-2025-20.22,60000,0,0
00009_20-04-2025-20.22,71801,172,172
00020_20-04-2025-20.27,60000,0,0
00020_20-04-2025-20.27,71801,201,201
00005_20-04-2025-21.02,60000,0,0
00005_20-04-2025-21.02,71801,172,172
00007_20-04-2025-21.07,60000,0,0
00007_20-04-2025-21.07,71801,172,172
00001_21-04-2025-06.12,60000,0,0
00001_21-04-2025-06.12,71801,157,157
00002_21-04-2025-06.22,60000,0,0
00002_21-04-2025-06.22,71801,157,157
00003_21-04-2025-06.27,60000,0,0
00003_21-04-2025-06.27,71801,178,178
00004_21-04-2025-06.57,60000,0,0
00004_21-04-2025-06.57,71801,157,157
00005_21-04-2025-07.02,60000,0,0
00005_21-04-2025-07.02,71801,172,172
00002_21-04-2025-07.22,60000,0,0
00002_21-04-2025-07.22,71801,157,157
00006_21-04-2025-07.27,60000,0,0
00006_21-04-2025-07.27,71801,199,199
00004_21-04-2025-07.57,60000,0,0
00004_21-04-2025-07.57,71801,157,157
00007_21-04-2025-08.27,60000,0,0
00007_21-04-2025-08.27,71801,172,172
00002_21-04-2025-08.32,60000,0,0
00002_21-04-2025-08.32,71801,157,157
00008_21-04-2025-08.57,60000,0,0
00008_21-04-2025-08.57,71801,164,164
00009_21-04-2025-09.22,60000,0,0
00009_21-04-2025-09.22,71801,172,172
00010_21-04-2025-09.27,60000,0,0
00010_21-04-2025-09.27,71801,194,194
00009_21-04-2025-09.57,60000,0,0
00009_21-04-2025-09.57,71801,172,172
00011_21-04-2025-10.02,60000,0,0
00011_21-04-2025-10.02,71801,182,182
00012_21-04-2025-10.27,60000,0,0
00012_21-04-2025-10.27,71801,172,172
00009_21-04-2025-11.22,60000,0,0
00009_21-04-2025-11.22,71801,172,172
00006_21-04-2025-11.27,60000,0,0
00006_21-04-2025-11.27,71801,199,199
00009_21-04-2025-12.22,60000,0,0
00009_21-04-2025-12.22,71801,172,172
00013_21-04-2025-12.27,60000,0,0
00013_21-04-2025-12.27,71801,197,197
00004_21-04-2025-12.57,60000,0,0
00004_21-04-2025-12.57,71801,157,157
00014_21-04-2025-13.18,60000,0,0
00014_21-04-2025-13.18,71801,184,184
00009_21-04-2025-14.02,60000,0,0
00009_21-04-2025-14.02,71801,172,172
00015_21-04-2025-14.12,60000,0,0
00015_21-04-2025-14.12,71801,157,157
00016_21-04-2025-14.27,60000,0,0
00016_21-04-2025-14.27,71801,177,177
00017_21-04-2025-14.42,60000,0,0
00017_21-04-2025-14.42,71801,179,179
00004_21-04-2025-14.57,60000,0,0
00004_21-04-2025-14.57,71801,157,157
00018_21-04-2025-15.27,60000,0,0
00018_21-04-2025-15.27,71801,199,199
00004_21-04-2025-15.57,60000,0,0
00004_21-04-2025-15.57,71801,157,157
00007_21-04-2025-16.27,60000,0,0
00007_21-04-2025-16.27,71801,172,172
00002_21-04-2025-16.37,60000,0,0
00002_21-04-2025-16.37,71801,157,157
00004_21-04-2025-16.57,60000,0,0
00004_21-04-2025-16.57,71801,157,157
00015_21-04-2025-17.17,60000,0,0
00015_21-04-2025-17.17,71801,157,157
00009_21-04-2025-17.22,60000,0,0
00009_21-04-2025-17.22,71801,172,172
00006_21-04-2025-17.27,60000,0,0
00006_21-04-2025-17.27,71801,199,199
00004_21-04-2025-17.57,60000,0,0
00004_21-04-2025-17.57,71801,157,157
00016_21-04-2025-18.27,60000,0,0
00016_21-04-2025-18.27,71801,177,177
00002_21-04-2025-18.32,60000,0,0
00002_21-04-2025-18.32,71801,157,157
00004_21-04-2025-18.57,60000,0,0
00004_21-04-2025-18.57,71801,157,157
00009_21-04-2025-19.29,60000,0,0
00009_21-04-2025-19.29,71801,172,172
00019_21-04-2025-19.34,60000,0,0
00019_21-04-2025-19.34,71801,201,201
00004_21-04-2025-20.05,60000,0,0
00004_21-04-2025-20.05,71801,157,157
00009_21-04-2025-20.22,60000,0,0
00009_21-04-2025-20.22,71801,172,172
00020_21-04-2025-20.27,60000,0,0
00020_21-04-2025-20.27,71801,201,201
00005_21-04-2025-21.02,60000,0,0
00005_21-04-2025-21.02,71801,172,172
00007_21-04-2025-21.07,60000,0,0
00007_21-04-2025-21.07,71801,172,172
00001_22-04-2025-06.12,60000,0,0
00001_22-04-2025-06.12,71801,157,157
00002_22-04-2025-06.22,60000,0,0
00002_22-04-2025-06.22,71801,157,157
00003_22-04-2025-06.27,60000,0,0
00003_22-04-2025-06.27,71801,178,178
00004_22-04-2025-06.57,60000,0,0
00004_22-04-2025-06.57,71801,157,157
00005_22-04-2025-07.02,60000,0,0
00005_22-04-2025-07.02,71801,172,172
00002_22-04-2025-07.22,60000,0,0
00002_22-04-2025-07.22,71801,157,157
00006_22-04-2025-07.27,60000,0,0
00006_22-04-2025-07.27,71801,199,199
00004_22-04-2025-07.57,60000,0,0
00004_22-04-2025-07.57,71801,157,157
00007_22-04-2025-08.27,60000,0,0
00007_22-04-2025-08.27,71801,172,172
00002_22-04-2025-08.32,60000,0,0
00002_22-04-2025-08.32,71801,157,157
00008_22-04-2025-08.57,60000,0,0
00008_22-04-2025-08.57,71801,164,164
00009_22-04-2025-09.22,60000,0,0
00009_22-04-2025-09.22,71801,172,172
00010_22-04-2025-09.27,60000,0,0
00010_22-04-2025-09.27,71801,194,194
00009_22-04-2025-09.57,60000,0,0
00009_22-04-2025-09.57,71801,172,172
00011_22-04-2025-10.02,60000,0,0
00011_22-04-2025-10.02,71801,182,182
00012_22-04-2025-10.27,60000,0,0
00012_22-04-2025-10.27,71801,172,172
00009_22-04-2025-11.22,60000,0,0
00009_22-04-2025-11.22,71801,172,172
00006_22-04-2025-11.27,60000,0,0
00006_22-04-2025-11.27,71801,199,199
00009_22-04-2025-12.22,60000,0,0
00009_22-04-2025-12.22,71801,172,172
00013_22-04-2025-12.27,60000,0,0
00013_22-04-2025-12.27,71801,197,197
00004_22-04-2025-12.57,60000,0,0
00004_22-04-2025-12.57,71801,157,157
00014_22-04-2025-13.18,60000,0,0
00014_22-04-2025-13.18,71801,184,184
00009_22-04-2025-14.02,60000,0,0
00009_22-04-2025-14.02,71801,172,172
00015_22-04-2025-14.12,60000,0,0
00015_22-04-2025-14.12,71801,157,157
00016_22-04-2025-14.27,60000,0,0
00016_22-04-2025-14.27,71801,177,177
00017_22-04-2025-14.42,60000,0,0
00017_22-04-2025-14.42,71801,179,179
00004_22-04-2025-14.57,60000,0,0
00004_22-04-2025-14.57,71801,157,157
00018_22-04-2025-15.27,60000,0,0
00018_22-04-2025-15.27,71801,199,199
00004_22-04-2025-15.57,60000,0,0
00004_22-04-2025-15.57,71801,157,157
00007_22-04-2025-16.27,60000,0,0
00007_22-04-2025-16.27,71801,172,172
00002_22-04-2025-16.37,60000,0,0
00002_22-04-2025-16.37,71801,157,157
00004_22-04-2025-16.57,60000,0,0
00004_22-04-2025-16.57,71801,157,157
00015_22-04-2025-17.17,60000,0,0
00015_22-04-2025-17.17,71801,157,157
00009_22-04-2025-17.22,60000,0,0
00009_22-04-2025-17.22,71801,172,172
00006_22-04-2025-17.27,60000,0,0
00006_22-04-2025-17.27,71801,199,199
00004_22-04-2025-17.57,60000,0,0
00004_22-04-2025-17.57,71801,157,157
00016_22-04-2025-18.27,60000,0,0
00016_22-04-2025-18.27,71801,177,177
00002_22-04-2025-18.32,60000,0,0
00002_22-04-2025-18.32,71801,157,157
00004_22-04-2025-18.57,60000,0,0
00004_22-04-2025-18.57,71801,157,157
00009_22-04-2025-19.29,60000,0,0
00009_22-04-2025-19.29,71801,172,172
00019_22-04-2025-19.34,60000,0,0
00019_22-04-2025-19.34,71801,201,201
00004_22-04-2025-20.05,60000,0,0
00004_22-04-2025-20.05,71801,157,157
00009_22-04-2025-20.22,60000,0,0
00009_22-04-2025-20.22,71801,172,172
00020_22-04-2025-20.27,60000,0,0
00020_22-04-2025-20.27,71801,201,201
00005_22-04-2025-21.02,60000,0,0
00005_22-04-2025-21.02,71801,172,172
00007_22-04-2025-21.07,60000,0,0
00007_22-04-2025-21.07,71801,172,172
00001_23-04-2025-06.12,60000,0,0
00001_23-04-2025-06.12,71801,157,157
00002_23-04-2025-06.22,60000,0,0
00002_23-04-2025-06.22,71801,157,157
00003_23-04-2025-06.27,60000,0,0
00003_23-04-2025-06.27,71801,178,178
00004_23-04-2025-06.57,60000,0,0
00004_23-04-2025-06.57,71801,157,157
00005_23-04-2025-07.02,60000,0,0
00005_23-04-2025-07.02,71801,172,172
00002_23-04-2025-07.22,60000,0,0
00002_23-04-2025-07.22,71801,157,157
00006_23-04-2025-07.27,60000,0,0
00006_23-04-2025-07.27,71801,199,199
00004_23-04-2025-07.57,60000,0,0
00004_23-04-2025-07.57,71801,157,157
00007_23-04-2025-08.27,60000,0,0
00007_23-04-2025-08.27,71801,172,172
00002_23-04-2025-08.32,60000,0,0
00002_23-04-2025-08.32,71801,157,157
00008_23-04-2025-08.57,60000,0,0
00008_23-04-2025-08.57,71801,164,164
00009_23-04-2025-09.22,60000,0,0
00009_23-04-2025-09.22,71801,172,172
00010_23-04-2025-09.27,60000,0,0
00010_23-04-2025-09.27,71801,194,194
00009_23-04-2025-09.57,60000,0,0
00009_23-04-2025-09.57,71801,172,172
00011_23-04-2025-10.02,60000,0,0
00011_23-04-2025-10.02,71801,182,182
00012_23-04-2025-10.27,60000,0,0
00012_23-04-2025-10.27,71801,172,172
00009_23-04-2025-11.22,60000,0,0
00009_23-04-2025-11.22,71801,172,172
00006_23-04-2025-11.27,60000,0,0
00006_23-04-2025-11.27,71801,199,199
00009_23-04-2025-12.22,60000,0,0
00009_23-04-2025-12.22,71801,172,172
00013_23-04-2025-12.27,60000,0,0
00013_23-04-2025-12.27,71801,197,197
00004_23-04-2025-12.57,60000,0,0
00004_23-04-2025-12.57,71801,157,157
00014_23-04-2025-13.18,60000,0,0
00014_23-04-2025-13.18,71801,184,184
00009_23-04-2025-14.02,60000,0,0
00009_23-04-2025-14.02,71801,172,172
00015_23-04-2025-14.12,60000,0,0
00015_23-04-2025-14.12,71801,157,157
00016_23-04-2025-14.27,60000,0,0
00016_23-04-2025-14.27,71801,177,177
00017_23-04-2025-14.42,60000,0,0
00017_23-04-2025-14.42,71801,179,179
00004_23-04-2025-14.57,60000,0,0
00004_23-04-2025-14.57,71801,157,157
00018_23-04-2025-15.27,60000,0,0
00018_23-04-2025-15.27,71801,199,199
00004_23-04-2025-15.57,60000,0,0
00004_23-04-2025-15.57,71801,157,157
00007_23-04-2025-16.27,60000,0,0
00007_23-04-2025-16.27,71801,172,172
00002_23-04-2025-16.37,60000,0,0
00002_23-04-2025-16.37,71801,157,157
00004_23-04-2025-16.57,60000,0,0
00004_23-04-2025-16.57,71801,157,157
00015_23-04-2025-17.17,60000,0,0
00015_23-04-2025-17.17,71801,157,157
00009_23-04-2025-17.22,60000,0,0
00009_23-04-2025-17.22,71801,172,172
00006_23-04-2025-17.27,60000,0,0
00006_23-04-2025-17.27,71801,199,199
00004_23-04-2025-17.57,60000,0,0
00004_23-04-2025-17.57,71801,157,157
00016_23-04-2025-18.27,60000,0,0
00016_23-04-2025-18.27,71801,177,177
00002_23-04-2025-18.32,60000,0,0
00002_23-04-2025-18.32,71801,157,157
00004_23-04-2025-18.57,60000,0,0
00004_23-04-2025-18.57,71801,157,157
00009_23-04-2025-19.29,60000,0,0
00009_23-04-2025-19.29,71801,172,172
00019_23-04-2025-19.34,60000,0,0
00019_23-04-2025-19.34,71801,201,201
00004_23-04-2025-20.05,60000,0,0
00004_23-04-2025-20.05,71801,157,157
00009_23-04-2025-20.22,60000,0,0
00009_23-04-2025-20.22,71801,172,172
00020_23-04-2025-20.27,60000,0,0
00020_23-04-2025-20.27,71801,201,201
00005_23-04-2025-21.02,60000,0,0
00005_23-04-2025-21.02,71801,172,172
00007_23-04-2025-21.07,60000,0,0
00007_23-04-2025-21.07,71801,172,172
00001_24-04-2025-06.12,60000,0,0
00001_24-04-2025-06.12,71801,157,157
00002_24-04-2025-06.22,60000,0,0
00002_24-04-2025-06.22,71801,157,157
00003_24-04-2025-06.27,60000,0,0
00003_24-04-2025-06.27,71801,178,178
00004_24-04-2025-06.57,60000,0,0
00004_24-04-2025-06.57,71801,157,157
00005_24-04-2025-07.02,60000,0,0
00005_24-04-2025-07.02,71801,172,172
00002_24-04-2025-07.22,60000,0,0
00002_24-04-2025-07.22,71801,157,157
00006_24-04-2025-07.27,60000,0,0
00006_24-04-2025-07.27,71801,199,199
00004_24-04-2025-07.57,60000,0,0
00004_24-04-2025-07.57,71801,157,157
00007_24-04-2025-08.27,60000,0,0
00007_24-04-2025-08.27,71801,172,172
00002_24-04-2025-08.32,60000,0,0
00002_24-04-2025-08.32,71801,157,157
00008_24-04-2025-08.57,60000,0,0
00008_24-04-2025-08.57,71801,164,164
00009_24-04-2025-09.22,60000,0,0
00009_24-04-2025-09.22,71801,172,172
00010_24-04-2025-09.27,60000,0,0
00010_24-04-2025-09.27,71801,194,194
00009_24-04-2025-09.57,60000,0,0
