trip_id,origin,destination,tsp,train_type,departure,arrival,duration,service_id,BasicSeat
00009,60000,71801,IRYO,IRYO,2025-07-04 12:22:00,2025-07-04 15:14:00,0 days 02:52:00,00009_04-07-2025-12.22,52.88
00013,60000,71801,AVE,AVE,2025-07-04 12:27:00,2025-07-04 15:44:00,0 days 03:17:00,00013_04-07-2025-12.27,55.4
00004,60000,71801,AVE,AVE,2025-07-04 12:57:00,2025-07-04 15:34:00,0 days 02:37:00,00004_04-07-2025-12.57,79.93
00014,60000,71801,AVE INT,AVE INT,2025-07-04 13:18:00,2025-07-04 16:22:00,0 days 03:04:00,00014_04-07-2025-13.18,55.14
00004,60000,71801,AVE,AVE,2025-07-04 13:57:00,2025-07-04 16:34:00,0 days 02:37:00,00004_04-07-2025-13.57,78.28
00009,60000,71801,IRYO,IRYO,2025-07-04 14:02:00,2025-07-04 16:54:00,0 days 02:52:00,00009_04-07-2025-14.02,70.69
00015,60000,71801,OUIGO,OUIGO,2025-07-04 14:12:00,2025-07-04 16:49:00,0 days 02:37:00,00015_04-07-2025-14.12,40.24
00016,60000,71801,AVE,AVE,2025-07-04 14:27:00,2025-07-04 17:24:00,0 days 02:57:00,00016_04-07-2025-14.27,104.79
00017,60000,71801,IRYO,IRYO,2025-07-04 14:42:00,2025-07-04 17:41:00,0 days 02:59:00,00017_04-07-2025-14.42,85.29
00004,60000,71801,AVE,AVE,2025-07-04 14:57:00,2025-07-04 17:34:00,0 days 02:37:00,00004_04-07-2025-14.57,88.91
00018,60000,71801,AVLO,AVLO,2025-07-04 15:27:00,2025-07-04 18:46:00,0 days 03:19:00,00018_04-07-2025-15.27,56.53
00004,60000,71801,AVE,AVE,2025-07-04 15:57:00,2025-07-04 18:34:00,0 days 02:37:00,00004_04-07-2025-15.57,94.92
00007,60000,71801,AVE,AVE,2025-07-04 16:27:00,2025-07-04 19:19:00,0 days 02:52:00,00007_04-07-2025-16.27,92.1
00002,60000,71801,IRYO,IRYO,2025-07-04 16:37:00,2025-07-04 19:14:00,0 days 02:37:00,00002_04-07-2025-16.37,53.89
00004,60000,71801,AVE,AVE,2025-07-04 16:57:00,2025-07-04 19:34:00,0 days 02:37:00,00004_04-07-2025-16.57,106.21
00015,60000,71801,OUIGO,OUIGO,2025-07-04 17:17:00,2025-07-04 19:54:00,0 days 02:37:00,00015_04-07-2025-17.17,44.13
00009,60000,71801,IRYO,IRYO,2025-07-04 17:22:00,2025-07-04 20:14:00,0 days 02:52:00,00009_04-07-2025-17.22,64.21
00018,60000,71801,AVLO,AVLO,2025-07-04 17:27:00,2025-07-04 20:46:00,0 days 03:19:00,00018_04-07-2025-17.27,52.66
00004,60000,71801,AVE,AVE,2025-07-04 17:57:00,2025-07-04 20:34:00,0 days 02:37:00,00004_04-07-2025-17.57,48.44
00016,60000,71801,AVE,AVE,2025-07-04 18:27:00,2025-07-04 21:24:00,0 days 02:57:00,00016_04-07-2025-18.27,82.53
00002,60000,71801,IRYO,IRYO,2025-07-04 18:32:00,2025-07-04 21:09:00,0 days 02:37:00,00002_04-07-2025-18.32,35.41
00004,60000,71801,AVE,AVE,2025-07-04 18:57:00,2025-07-04 21:34:00,0 days 02:37:00,00004_04-07-2025-18.57,62.66
00009,60000,71801,IRYO,IRYO,2025-07-04 19:29:00,2025-07-04 22:21:00,0 days 02:52:00,00009_04-07-2025-19.29,53.04
00019,60000,71801,AVLO,AVLO,2025-07-04 19:34:00,2025-07-04 22:55:00,0 days 03:21:00,00019_04-07-2025-19.34,27.44
00004,60000,71801,AVE,AVE,2025-07-04 20:05:00,2025-07-04 22:42:00,0 days 02:37:00,00004_04-07-2025-20.05,57.66
00009,60000,71801,IRYO,IRYO,2025-07-04 20:22:00,2025-07-04 23:14:00,0 days 02:52:00,00009_04-07-2025-20.22,38.83
00020,60000,71801,AVE,AVE,2025-07-04 20:27:00,2025-07-04 23:48:00,0 days 03:21:00,00020_04-07-2025-20.27,49.28
00005,60000,71801,OUIGO,OUIGO,2025-07-04 21:02:00,2025-07-04 23:54:00,0 days 02:52:00,00005_04-07-2025-21.02,19.21
00007,60000,71801,AVE,AVE,2025-07-04 21:07:00,2025-07-04 23:59:00,0 days 02:52:00,00007_04-07-2025-21.07,85.22
00021,60000,71801,AVLO,AVLO,2025-07-05 06:27:00,2025-07-05 09:25:00,0 days 02:58:00,00021_05-07-2025-06.27,32.84
00005,60000,71801,OUIGO,OUIGO,2025-07-05 07:02:00,2025-07-05 09:54:00,0 days 02:52:00,00005_05-07-2025-07.02,31.76
00006,60000,71801,AVE,AVE,2025-07-05 07:27:00,2025-07-05 10:46:00,0 days 03:19:00,00006_05-07-2025-07.27,61.92
00009,60000,71801,IRYO,IRYO,2025-07-05 08:07:00,2025-07-05 10:59:00,0 days 02:52:00,00009_05-07-2025-08.07,40.48
00007,60000,71801,AVE,AVE,2025-07-05 08:27:00,2025-07-05 11:19:00,0 days 02:52:00,00007_05-07-2025-08.27,52.36
00008,60000,71801,AVE,AVE,2025-07-05 08:57:00,2025-07-05 11:41:00,0 days 02:44:00,00008_05-07-2025-08.57,49.68
00009,60000,71801,IRYO,IRYO,2025-07-05 09:22:00,2025-07-05 12:14:00,0 days 02:52:00,00009_05-07-2025-09.22,33.1
00010,60000,71801,AVE,AVE,2025-07-05 09:27:00,2025-07-05 12:41:00,0 days 03:14:00,00010_05-07-2025-09.27,49.33
00009,60000,71801,IRYO,IRYO,2025-07-05 09:57:00,2025-07-05 12:49:00,0 days 02:52:00,00009_05-07-2025-09.57,45.25
00011,60000,71801,OUIGO,OUIGO,2025-07-05 10:02:00,2025-07-05 13:04:00,0 days 03:02:00,00011_05-07-2025-10.02,24.61
00012,60000,71801,AVLO,AVLO,2025-07-05 10:27:00,2025-07-05 13:19:00,0 days 02:52:00,00012_05-07-2025-10.27,54.62
00009,60000,71801,IRYO,IRYO,2025-07-05 11:22:00,2025-07-05 14:14:00,0 days 02:52:00,00009_05-07-2025-11.22,39.42
00006,60000,71801,AVE,AVE,2025-07-05 11:27:00,2025-07-05 14:46:00,0 days 03:19:00,00006_05-07-2025-11.27,52.21
00009,60000,71801,IRYO,IRYO,2025-07-05 12:22:00,2025-07-05 15:14:00,0 days 02:52:00,00009_05-07-2025-12.22,45.18
00013,60000,71801,AVE,AVE,2025-07-05 12:27:00,2025-07-05 15:44:00,0 days 03:17:00,00013_05-07-2025-12.27,59.93
00014,60000,71801,AVE INT,AVE INT,2025-07-05 13:18:00,2025-07-05 16:22:00,0 days 03:04:00,00014_05-07-2025-13.18,82.74
00015,60000,71801,OUIGO,OUIGO,2025-07-05 14:12:00,2025-07-05 16:49:00,0 days 02:37:00,00015_05-07-2025-14.12,10.0
00017,60000,71801,IRYO,IRYO,2025-07-05 14:42:00,2025-07-05 17:41:00,0 days 02:59:00,00017_05-07-2025-14.42,25.37
00018,60000,71801,AVLO,AVLO,2025-07-05 15:27:00,2025-07-05 18:46:00,0 days 03:19:00,00018_05-07-2025-15.27,26.77
00007,60000,71801,AVE,AVE,2025-07-05 16:27:00,2025-07-05 19:19:00,0 days 02:52:00,00007_05-07-2025-16.27,87.24
00002,60000,71801,IRYO,IRYO,2025-07-05 16:37:00,2025-07-05 19:14:00,0 days 02:37:00,00002_05-07-2025-16.37,45.04
00015,60000,71801,OUIGO,OUIGO,2025-07-05 17:17:00,2025-07-05 19:54:00,0 days 02:37:00,00015_05-07-2025-17.17,26.88
00018,60000,71801,AVLO,AVLO,2025-07-05 17:27:00,2025-07-05 20:46:00,0 days 03:19:00,00018_05-07-2025-17.27,26.89
00016,60000,71801,AVE,AVE,2025-07-05 18:27:00,2025-07-05 21:24:00,0 days 02:57:00,00016_05-07-2025-18.27,101.06
00009,60000,71801,IRYO,IRYO,2025-07-05 19:29:00,2025-07-05 22:21:00,0 days 02:52:00,00009_05-07-2025-19.29,11.97
00019,60000,71801,AVLO,AVLO,2025-07-05 19:34:00,2025-07-05 22:55:00,0 days 03:21:00,00019_05-07-2025-19.34,33.16
00009,60000,71801,IRYO,IRYO,2025-07-05 20:22:00,2025-07-05 23:14:00,0 days 02:52:00,00009_05-07-2025-20.22,38.49
00020,60000,71801,AVE,AVE,2025-07-05 20:27:00,2025-07-05 23:48:00,0 days 03:21:00,00020_05-07-2025-20.27,18.74
00005,60000,71801,OUIGO,OUIGO,2025-07-05 21:02:00,2025-07-05 23:54:00,0 days 02:52:00,00005_05-07-2025-21.02,26.16
00021,60000,71801,AVLO,AVLO,2025-07-06 06:27:00,2025-07-06 09:25:00,0 days 02:58:00,00021_06-07-2025-06.27,54.35
00005,60000,71801,OUIGO,OUIGO,2025-07-06 07:02:00,2025-07-06 09:54:00,0 days 02:52:00,00005_06-07-2025-07.02,45.4
00006,60000,71801,AVE,AVE,2025-07-06 07:27:00,2025-07-06 10:46:00,0 days 03:19:00,00006_06-07-2025-07.27,31.85
00009,60000,71801,IRYO,IRYO,2025-07-06 08:07:00,2025-07-06 10:59:00,0 days 02:52:00,00009_06-07-2025-08.07,42.11
00007,60000,71801,AVE,AVE,2025-07-06 08:27:00,2025-07-06 11:19:00,0 days 02:52:00,00007_06-07-2025-08.27,81.51
00009,60000,71801,IRYO,IRYO,2025-07-06 09:22:00,2025-07-06 12:14:00,0 days 02:52:00,00009_06-07-2025-09.22,44.58
00010,60000,71801,AVE,AVE,2025-07-06 09:27:00,2025-07-06 12:41:00,0 days 03:14:00,00010_06-07-2025-09.27,75.99
00009,60000,71801,IRYO,IRYO,2025-07-06 09:57:00,2025-07-06 12:49:00,0 days 02:52:00,00009_06-07-2025-09.57,69.15
00011,60000,71801,OUIGO,OUIGO,2025-07-06 10:02:00,2025-07-06 13:04:00,0 days 03:02:00,00011_06-07-2025-10.02,37.24
00012,60000,71801,AVLO,AVLO,2025-07-06 10:27:00,2025-07-06 13:19:00,0 days 02:52:00,00012_06-07-2025-10.27,50.6
00009,60000,71801,IRYO,IRYO,2025-07-06 11:22:00,2025-07-06 14:14:00,0 days 02:52:00,00009_06-07-2025-11.22,71.61
00006,60000,71801,AVE,AVE,2025-07-06 11:27:00,2025-07-06 14:46:00,0 days 03:19:00,00006_06-07-2025-11.27,145.13
00009,60000,71801,IRYO,IRYO,2025-07-06 12:22:00,2025-07-06 15:14:00,0 days 02:52:00,00009_06-07-2025-12.22,48.69
00013,60000,71801,AVE,AVE,2025-07-06 12:27:00,2025-07-06 15:44:00,0 days 03:17:00,00013_06-07-2025-12.27,56.92
00014,60000,71801,AVE INT,AVE INT,2025-07-06 13:18:00,2025-07-06 16:22:00,0 days 03:04:00,00014_06-07-2025-13.18,55.14
00009,60000,71801,IRYO,IRYO,2025-07-06 14:02:00,2025-07-06 16:54:00,0 days 02:52:00,00009_06-07-2025-14.02,88.11
00015,60000,71801,OUIGO,OUIGO,2025-07-06 14:12:00,2025-07-06 16:49:00,0 days 02:37:00,00015_06-07-2025-14.12,64.66
00016,60000,71801,AVE,AVE,2025-07-06 14:27:00,2025-07-06 17:24:00,0 days 02:57:00,00016_06-07-2025-14.27,82.79
00017,60000,71801,IRYO,IRYO,2025-07-06 14:42:00,2025-07-06 17:41:00,0 days 02:59:00,00017_06-07-2025-14.42,69.57
00018,60000,71801,AVLO,AVLO,2025-07-06 15:27:00,2025-07-06 18:46:00,0 days 03:19:00,00018_06-07-2025-15.27,65.48
00007,60000,71801,AVE,AVE,2025-07-06 16:27:00,2025-07-06 19:19:00,0 days 02:52:00,00007_06-07-2025-16.27,84.29
00002,60000,71801,IRYO,IRYO,2025-07-06 16:37:00,2025-07-06 19:14:00,0 days 02:37:00,00002_06-07-2025-16.37,95.34
00004,60000,71801,AVE,AVE,2025-07-06 16:57:00,2025-07-06 19:34:00,0 days 02:37:00,00004_06-07-2025-16.57,86.35
00015,60000,71801,OUIGO,OUIGO,2025-07-06 17:17:00,2025-07-06 19:54:00,0 days 02:37:00,00015_06-07-2025-17.17,52.33
00009,60000,71801,IRYO,IRYO,2025-07-06 17:22:00,2025-07-06 20:14:00,0 days 02:52:00,00009_06-07-2025-17.22,104.54
00018,60000,71801,AVLO,AVLO,2025-07-06 17:27:00,2025-07-06 20:46:00,0 days 03:19:00,00018_06-07-2025-17.27,71.35
00004,60000,71801,AVE,AVE,2025-07-06 17:57:00,2025-07-06 20:34:00,0 days 02:37:00,00004_06-07-2025-17.57,58.36
00016,60000,71801,AVE,AVE,2025-07-06 18:27:00,2025-07-06 21:24:00,0 days 02:57:00,00016_06-07-2025-18.27,100.19
00002,60000,71801,IRYO,IRYO,2025-07-06 18:32:00,2025-07-06 21:09:00,0 days 02:37:00,00002_06-07-2025-18.32,94.06
00004,60000,71801,AVE,AVE,2025-07-06 18:57:00,2025-07-06 21:34:00,0 days 02:37:00,00004_06-07-2025-18.57,105.81
00009,60000,71801,IRYO,IRYO,2025-07-06 19:29:00,2025-07-06 22:21:00,0 days 02:52:00,00009_06-07-2025-19.29,96.47
00019,60000,71801,AVLO,AVLO,2025-07-06 19:34:00,2025-07-06 22:55:00,0 days 03:21:00,00019_06-07-2025-19.34,82.58
00004,60000,71801,AVE,AVE,2025-07-06 20:05:00,2025-07-06 22:42:00,0 days 02:37:00,00004_06-07-2025-20.05,68.57
00009,60000,71801,IRYO,IRYO,2025-07-06 20:22:00,2025-07-06 23:14:00,0 days 02:52:00,00009_06-07-2025-20.22,95.45
00020,60000,71801,AVE,AVE,2025-07-06 20:27:00,2025-07-06 23:48:00,0 days 03:21:00,00020_06-07-2025-20.27,121.1
00005,60000,71801,OUIGO,OUIGO,2025-07-06 21:02:00,2025-07-06 23:54:00,0 days 02:52:00,00005_06-07-2025-21.02,86.64
00007,60000,71801,AVE,AVE,2025-07-06 21:07:00,2025-07-06 23:59:00,0 days 02:52:00,00007_06-07-2025-21.07,147.5
00001,60000,71801,AVLO,AVLO,2025-07-07 06:12:00,2025-07-07 08:49:00,0 days 02:37:00,00001_07-07-2025-06.12,29.43
00002,60000,71801,IRYO,IRYO,2025-07-07 06:22:00,2025-07-07 08:59:00,0 days 02:37:00,00002_07-07-2025-06.22,38.78
00003,60000,71801,AVE,AVE,2025-07-07 06:27:00,2025-07-07 09:25:00,0 days 02:58:00,00003_07-07-2025-06.27,51.26
00004,60000,71801,AVE,AVE,2025-07-07 06:57:00,2025-07-07 09:34:00,0 days 02:37:00,00004_07-07-2025-06.57,64.19
00005,60000,71801,OUIGO,OUIGO,2025-07-07 07:02:00,2025-07-07 09:54:00,0 days 02:52:00,00005_07-07-2025-07.02,42.44
00002,60000,71801,IRYO,IRYO,2025-07-07 07:22:00,2025-07-07 09:59:00,0 days 02:37:00,00002_07-07-2025-07.22,51.8
00006,60000,71801,AVE,AVE,2025-07-07 07:27:00,2025-07-07 10:46:00,0 days 03:19:00,00006_07-07-2025-07.27,58.27
00004,60000,71801,AVE,AVE,2025-07-07 07:57:00,2025-07-07 10:34:00,0 days 02:37:00,00004_07-07-2025-07.57,63.64
00007,60000,71801,AVE,AVE,2025-07-07 08:27:00,2025-07-07 11:19:00,0 days 02:52:00,00007_07-07-2025-08.27,70.36
00002,60000,71801,IRYO,IRYO,2025-07-07 08:32:00,2025-07-07 11:09:00,0 days 02:37:00,00002_07-07-2025-08.32,36.67
00008,60000,71801,AVE,AVE,2025-07-07 08:57:00,2025-07-07 11:41:00,0 days 02:44:00,00008_07-07-2025-08.57,46.3
00009,60000,71801,IRYO,IRYO,2025-07-07 09:22:00,2025-07-07 12:14:00,0 days 02:52:00,00009_07-07-2025-09.22,46.24
00010,60000,71801,AVE,AVE,2025-07-07 09:27:00,2025-07-07 12:41:00,0 days 03:14:00,00010_07-07-2025-09.27,73.55
00009,60000,71801,IRYO,IRYO,2025-07-07 09:57:00,2025-07-07 12:49:00,0 days 02:52:00,00009_07-07-2025-09.57,36.18
00011,60000,71801,OUIGO,OUIGO,2025-07-07 10:02:00,2025-07-07 13:04:00,0 days 03:02:00,00011_07-07-2025-10.02,34.35
00012,60000,71801,AVLO,AVLO,2025-07-07 10:27:00,2025-07-07 13:19:00,0 days 02:52:00,00012_07-07-2025-10.27,34.86
00009,60000,71801,IRYO,IRYO,2025-07-07 11:22:00,2025-07-07 14:14:00,0 days 02:52:00,00009_07-07-2025-11.22,44.59
00006,60000,71801,AVE,AVE,2025-07-07 11:27:00,2025-07-07 14:46:00,0 days 03:19:00,00006_07-07-2025-11.27,37.67
00009,60000,71801,IRYO,IRYO,2025-07-07 12:22:00,2025-07-07 15:14:00,0 days 02:52:00,00009_07-07-2025-12.22,15.66
00013,60000,71801,AVE,AVE,2025-07-07 12:27:00,2025-07-07 15:44:00,0 days 03:17:00,00013_07-07-2025-12.27,40.79
00004,60000,71801,AVE,AVE,2025-07-07 12:57:00,2025-07-07 15:34:00,0 days 02:37:00,00004_07-07-2025-12.57,38.23
00014,60000,71801,AVE INT,AVE INT,2025-07-07 13:18:00,2025-07-07 16:22:00,0 days 03:04:00,00014_07-07-2025-13.18,68.94
00009,60000,71801,IRYO,IRYO,2025-07-07 14:02:00,2025-07-07 16:54:00,0 days 02:52:00,00009_07-07-2025-14.02,35.62
00015,60000,71801,OUIGO,OUIGO,2025-07-07 14:12:00,2025-07-07 16:49:00,0 days 02:37:00,00015_07-07-2025-14.12,49.17
00016,60000,71801,AVE,AVE,2025-07-07 14:27:00,2025-07-07 17:24:00,0 days 02:57:00,00016_07-07-2025-14.27,33.37
00017,60000,71801,IRYO,IRYO,2025-07-07 14:42:00,2025-07-07 17:41:00,0 days 02:59:00,00017_07-07-2025-14.42,52.5
00004,60000,71801,AVE,AVE,2025-07-07 14:57:00,2025-07-07 17:34:00,0 days 02:37:00,00004_07-07-2025-14.57,43.65
00018,60000,71801,AVLO,AVLO,2025-07-07 15:27:00,2025-07-07 18:46:00,0 days 03:19:00,00018_07-07-2025-15.27,40.58
00004,60000,71801,AVE,AVE,2025-07-07 15:57:00,2025-07-07 18:34:00,0 days 02:37:00,00004_07-07-2025-15.57,35.4
00007,60000,71801,AVE,AVE,2025-07-07 16:27:00,2025-07-07 19:19:00,0 days 02:52:00,00007_07-07-2025-16.27,72.74
00002,60000,71801,IRYO,IRYO,2025-07-07 16:37:00,2025-07-07 19:14:00,0 days 02:37:00,00002_07-07-2025-16.37,57.02
00004,60000,71801,AVE,AVE,2025-07-07 16:57:00,2025-07-07 19:34:00,0 days 02:37:00,00004_07-07-2025-16.57,40.22
00015,60000,71801,OUIGO,OUIGO,2025-07-07 17:17:00,2025-07-07 19:54:00,0 days 02:37:00,00015_07-07-2025-17.17,35.38
00009,60000,71801,IRYO,IRYO,2025-07-07 17:22:00,2025-07-07 20:14:00,0 days 02:52:00,00009_07-07-2025-17.22,32.15
00006,60000,71801,AVE,AVE,2025-07-07 17:27:00,2025-07-07 20:46:00,0 days 03:19:00,00006_07-07-2025-17.27,75.09
00004,60000,71801,AVE,AVE,2025-07-07 17:57:00,2025-07-07 20:34:00,0 days 02:37:00,00004_07-07-2025-17.57,36.41
00016,60000,71801,AVE,AVE,2025-07-07 18:27:00,2025-07-07 21:24:00,0 days 02:57:00,00016_07-07-2025-18.27,56.54
00002,60000,71801,IRYO,IRYO,2025-07-07 18:32:00,2025-07-07 21:09:00,0 days 02:37:00,00002_07-07-2025-18.32,10.0
00004,60000,71801,AVE,AVE,2025-07-07 18:57:00,2025-07-07 21:34:00,0 days 02:37:00,00004_07-07-2025-18.57,34.97
00009,60000,71801,IRYO,IRYO,2025-07-07 19:29:00,2025-07-07 22:21:00,0 days 02:52:00,00009_07-07-2025-19.29,68.88
00019,60000,71801,AVLO,AVLO,2025-07-07 19:34:00,2025-07-07 22:55:00,0 days 03:21:00,00019_07-07-2025-19.34,21.2
00004,60000,71801,AVE,AVE,2025-07-07 20:05:00,2025-07-07 22:42:00,0 days 02:37:00,00004_07-07-2025-20.05,19.82
00009,60000,71801,IRYO,IRYO,2025-07-07 20:22:00,2025-07-07 23:14:00,0 days 02:52:00,00009_07-07-2025-20.22,13.46
00020,60000,71801,AVE,AVE,2025-07-07 20:27:00,2025-07-07 23:48:00,0 days 03:21:00,00020_07-07-2025-20.27,10.46
00005,60000,71801,OUIGO,OUIGO,2025-07-07 21:02:00,2025-07-07 23:54:00,0 days 02:52:00,00005_07-07-2025-21.02,10.0
00007,60000,71801,AVE,AVE,2025-07-07 21:07:00,2025-07-07 23:59:00,0 days 02:52:00,00007_07-07-2025-21.07,29.85
00001,60000,71801,AVLO,AVLO,2025-07-08 06:12:00,2025-07-08 08:49:00,0 days 02:37:00,00001_08-07-2025-06.12,33.47
00002,60000,71801,IRYO,IRYO,2025-07-08 06:22:00,2025-07-08 08:59:00,0 days 02:37:00,00002_08-07-2025-06.22,39.17
00003,60000,71801,AVE,AVE,2025-07-08 06:27:00,2025-07-08 09:25:00,0 days 02:58:00,00003_08-07-2025-06.27,36.09
00004,60000,71801,AVE,AVE,2025-07-08 06:57:00,2025-07-08 09:34:00,0 days 02:37:00,00004_08-07-2025-06.57,106.31
00005,60000,71801,OUIGO,OUIGO,2025-07-08 07:02:00,2025-07-08 09:54:00,0 days 02:52:00,00005_08-07-2025-07.02,22.5
00002,60000,71801,IRYO,IRYO,2025-07-08 07:22:00,2025-07-08 09:59:00,0 days 02:37:00,00002_08-07-2025-07.22,25.3
00006,60000,71801,AVE,AVE,2025-07-08 07:27:00,2025-07-08 10:46:00,0 days 03:19:00,00006_08-07-2025-07.27,37.56
00004,60000,71801,AVE,AVE,2025-07-08 07:57:00,2025-07-08 10:34:00,0 days 02:37:00,00004_08-07-2025-07.57,43.18
00007,60000,71801,AVE,AVE,2025-07-08 08:27:00,2025-07-08 11:19:00,0 days 02:52:00,00007_08-07-2025-08.27,64.16
00002,60000,71801,IRYO,IRYO,2025-07-08 08:32:00,2025-07-08 11:09:00,0 days 02:37:00,00002_08-07-2025-08.32,21.45
00008,60000,71801,AVE,AVE,2025-07-08 08:57:00,2025-07-08 11:41:00,0 days 02:44:00,00008_08-07-2025-08.57,51.81
00009,60000,71801,IRYO,IRYO,2025-07-08 09:22:00,2025-07-08 12:14:00,0 days 02:52:00,00009_08-07-2025-09.22,38.36
00010,60000,71801,AVE,AVE,2025-07-08 09:27:00,2025-07-08 12:41:00,0 days 03:14:00,00010_08-07-2025-09.27,60.23
00009,60000,71801,IRYO,IRYO,2025-07-08 09:57:00,2025-07-08 12:49:00,0 days 02:52:00,00009_08-07-2025-09.57,34.19
00011,60000,71801,OUIGO,OUIGO,2025-07-08 10:02:00,2025-07-08 13:04:00,0 days 03:02:00,00011_08-07-2025-10.02,10.0
00012,60000,71801,AVLO,AVLO,2025-07-08 10:27:00,2025-07-08 13:19:00,0 days 02:52:00,00012_08-07-2025-10.27,32.94
00009,60000,71801,IRYO,IRYO,2025-07-08 11:22:00,2025-07-08 14:14:00,0 days 02:52:00,00009_08-07-2025-11.22,29.01
00006,60000,71801,AVE,AVE,2025-07-08 11:27:00,2025-07-08 14:46:00,0 days 03:19:00,00006_08-07-2025-11.27,27.09
00009,60000,71801,IRYO,IRYO,2025-07-08 12:22:00,2025-07-08 15:14:00,0 days 02:52:00,00009_08-07-2025-12.22,32.34
00013,60000,71801,AVE,AVE,2025-07-08 12:27:00,2025-07-08 15:44:00,0 days 03:17:00,00013_08-07-2025-12.27,48.47
00004,60000,71801,AVE,AVE,2025-07-08 12:57:00,2025-07-08 15:34:00,0 days 02:37:00,00004_08-07-2025-12.57,50.75
00014,60000,71801,AVE INT,AVE INT,2025-07-08 13:18:00,2025-07-08 16:22:00,0 days 03:04:00,00014_08-07-2025-13.18,48.24
00009,60000,71801,IRYO,IRYO,2025-07-08 14:02:00,2025-07-08 16:54:00,0 days 02:52:00,00009_08-07-2025-14.02,35.52
00015,60000,71801,OUIGO,OUIGO,2025-07-08 14:12:00,2025-07-08 16:49:00,0 days 02:37:00,00015_08-07-2025-14.12,17.66
00016,60000,71801,AVE,AVE,2025-07-08 14:27:00,2025-07-08 17:24:00,0 days 02:57:00,00016_08-07-2025-14.27,69.37
00017,60000,71801,IRYO,IRYO,2025-07-08 14:42:00,2025-07-08 17:41:00,0 days 02:59:00,00017_08-07-2025-14.42,41.86
00004,60000,71801,AVE,AVE,2025-07-08 14:57:00,2025-07-08 17:34:00,0 days 02:37:00,00004_08-07-2025-14.57,37.3
00018,60000,71801,AVLO,AVLO,2025-07-08 15:27:00,2025-07-08 18:46:00,0 days 03:19:00,00018_08-07-2025-15.27,31.72
00004,60000,71801,AVE,AVE,2025-07-08 15:57:00,2025-07-08 18:34:00,0 days 02:37:00,00004_08-07-2025-15.57,32.92
00007,60000,71801,AVE,AVE,2025-07-08 16:27:00,2025-07-08 19:19:00,0 days 02:52:00,00007_08-07-2025-16.27,42.73
00002,60000,71801,IRYO,IRYO,2025-07-08 16:37:00,2025-07-08 19:14:00,0 days 02:37:00,00002_08-07-2025-16.37,45.2
00004,60000,71801,AVE,AVE,2025-07-08 16:57:00,2025-07-08 19:34:00,0 days 02:37:00,00004_08-07-2025-16.57,59.8
00015,60000,71801,OUIGO,OUIGO,2025-07-08 17:17:00,2025-07-08 19:54:00,0 days 02:37:00,00015_08-07-2025-17.17,45.08
00009,60000,71801,IRYO,IRYO,2025-07-08 17:22:00,2025-07-08 20:14:00,0 days 02:52:00,00009_08-07-2025-17.22,26.42
00006,60000,71801,AVE,AVE,2025-07-08 17:27:00,2025-07-08 20:46:00,0 days 03:19:00,00006_08-07-2025-17.27,57.34
00004,60000,71801,AVE,AVE,2025-07-08 17:57:00,2025-07-08 20:34:00,0 days 02:37:00,00004_08-07-2025-17.57,87.93
00016,60000,71801,AVE,AVE,2025-07-08 18:27:00,2025-07-08 21:24:00,0 days 02:57:00,00016_08-07-2025-18.27,49.29
00002,60000,71801,IRYO,IRYO,2025-07-08 18:32:00,2025-07-08 21:09:00,0 days 02:37:00,00002_08-07-2025-18.32,44.89
00004,60000,71801,AVE,AVE,2025-07-08 18:57:00,2025-07-08 21:34:00,0 days 02:37:00,00004_08-07-2025-18.57,35.06
00009,60000,71801,IRYO,IRYO,2025-07-08 19:29:00,2025-07-08 22:21:00,0 days 02:52:00,00009_08-07-2025-19.29,49.37
00019,60000,71801,AVLO,AVLO,2025-07-08 19:34:00,2025-07-08 22:55:00,0 days 03:21:00,00019_08-07-2025-19.34,28.78
00004,60000,71801,AVE,AVE,2025-07-08 20:05:00,2025-07-08 22:42:00,0 days 02:37:00,00004_08-07-2025-20.05,43.75
00009,60000,71801,IRYO,IRYO,2025-07-08 20:22:00,2025-07-08 23:14:00,0 days 02:52:00,00009_08-07-2025-20.22,18.63
00020,60000,71801,AVE,AVE,2025-07-08 20:27:00,2025-07-08 23:48:00,0 days 03:21:00,00020_08-07-2025-20.27,24.07
00005,60000,71801,OUIGO,OUIGO,2025-07-08 21:02:00,2025-07-08 23:54:00,0 days 02:52:00,00005_08-07-2025-21.02,26.3
00007,60000,71801,AVE,AVE,2025-07-08 21:07:00,2025-07-08 23:59:00,0 days 02:52:00,00007_08-07-2025-21.07,49.49
00001,60000,71801,AVLO,AVLO,2025-07-09 06:12:00,2025-07-09 08:49:00,0 days 02:37:00,00001_09-07-2025-06.12,35.32
00002,60000,71801,IRYO,IRYO,2025-07-09 06:22:00,2025-07-09 08:59:00,0 days 02:37:00,00002_09-07-2025-06.22,50.75
00003,60000,71801,AVE,AVE,2025-07-09 06:27:00,2025-07-09 09:25:00,0 days 02:58:00,00003_09-07-2025-06.27,42.89
00004,60000,71801,AVE,AVE,2025-07-09 06:57:00,2025-07-09 09:34:00,0 days 02:37:00,00004_09-07-2025-06.57,97.05
00005,60000,71801,OUIGO,OUIGO,2025-07-09 07:02:00,2025-07-09 09:54:00,0 days 02:52:00,00005_09-07-2025-07.02,43.19
