service_id,train_type,capacity,train_model,year,month,day_of_week,departure_time,duration,price,passengers,capacity_window_1h
00015_08-09-2025-14.12,OUIGO,509,S-108,2025,9,0,14.2,157.0,44.08,32,1261.0
00016_08-09-2025-14.27,AVE,291,S-100,2025,9,0,14.45,177.0,28.5,291,1722.0
00017_08-09-2025-14.42,IRYO,461,S-109,2025,9,0,14.7,179.0,42.45,21,1166.0
00004_08-09-2025-14.57,AVE,414,S-103,2025,9,0,14.95,157.0,35.56,249,875.0
00018_08-09-2025-15.27,AVLO,571,S-106,2025,9,0,15.45,199.0,34.9,47,571.0
00004_08-09-2025-15.57,AVE,414,S-103,2025,9,0,15.95,157.0,46.35,208,414.0
00007_08-09-2025-16.27,AVE,414,S-103,2025,9,0,16.45,172.0,65.52,11,875.0
00002_08-09-2025-16.37,IRYO,461,S-109,2025,9,0,16.62,157.0,46.3,221,1289.0
00004_08-09-2025-16.57,AVE,414,S-103,2025,9,0,16.95,157.0,61.41,106,1845.0
00015_08-09-2025-17.17,OUIGO,509,S-108,2025,9,0,17.28,157.0,56.79,68,1798.0
00009_08-09-2025-17.22,IRYO,461,S-109,2025,9,0,17.37,172.0,42.23,307,1798.0
00006_08-09-2025-17.27,AVE,414,S-103,2025,9,0,17.45,199.0,78.74,0,1384.0
00004_08-09-2025-17.57,AVE,414,S-103,2025,9,0,17.95,157.0,48.01,311,414.0
00016_08-09-2025-18.27,AVE,414,S-103,2025,9,0,18.45,177.0,56.18,32,875.0
00002_08-09-2025-18.32,IRYO,461,S-109,2025,9,0,18.53,157.0,48.59,84,1289.0
00004_08-09-2025-18.57,AVE,414,S-103,2025,9,0,18.95,157.0,44.18,224,875.0
00009_08-09-2025-19.29,IRYO,461,S-109,2025,9,0,19.48,172.0,65.54,2,1042.0
00019_08-09-2025-19.34,AVLO,581,S-106,2025,9,0,19.57,201.0,25.81,120,1042.0
00004_08-09-2025-20.05,AVE,414,S-103,2025,9,0,20.08,157.0,25.34,414,1289.0
00009_08-09-2025-20.22,IRYO,461,S-109,2025,9,0,20.37,172.0,35.19,77,1289.0
00020_08-09-2025-20.27,AVE,414,S-103,2025,9,0,20.45,201.0,13.31,414,1289.0
00005_08-09-2025-21.02,OUIGO,509,S-108,2025,9,0,21.03,172.0,28.01,113,923.0
00007_08-09-2025-21.07,AVE,414,S-103,2025,9,0,21.12,172.0,41.09,13,923.0
00001_09-09-2025-06.12,AVLO,581,S-106,2025,9,1,6.2,157.0,35.6,581,1401.0
00002_09-09-2025-06.22,IRYO,461,S-109,2025,9,1,6.37,157.0,32.34,461,1401.0
00003_09-09-2025-06.27,AVE,359,S-103,2025,9,1,6.45,178.0,33.92,359,1401.0
00004_09-09-2025-06.57,AVE,414,S-103,2025,9,1,6.95,157.0,109.93,106,1384.0
00005_09-09-2025-07.02,OUIGO,509,S-108,2025,9,1,7.03,172.0,47.1,509,1798.0
00002_09-09-2025-07.22,IRYO,461,S-109,2025,9,1,7.37,157.0,20.42,461,1798.0
00006_09-09-2025-07.27,AVE,414,S-103,2025,9,1,7.45,199.0,34.83,348,1384.0
00004_09-09-2025-07.57,AVE,414,S-103,2025,9,1,7.95,157.0,40.06,414,414.0
00007_09-09-2025-08.27,AVE,414,S-103,2025,9,1,8.45,172.0,66.86,4,1289.0
00002_09-09-2025-08.32,IRYO,461,S-109,2025,9,1,8.53,157.0,21.12,461,1289.0
00008_09-09-2025-08.57,AVE,414,S-103,2025,9,1,8.95,164.0,33.51,211,1336.0
00009_09-09-2025-09.22,IRYO,461,S-109,2025,9,1,9.37,172.0,40.97,40,1289.0
00010_09-09-2025-09.27,AVE,414,S-103,2025,9,1,9.45,194.0,73.29,1,875.0
00009_09-09-2025-09.57,IRYO,461,S-109,2025,9,1,9.95,172.0,33.45,114,970.0
00011_09-09-2025-10.02,OUIGO,509,S-108,2025,9,1,10.03,182.0,30.38,144,1551.0
00012_09-09-2025-10.27,AVLO,581,S-106,2025,9,1,10.45,172.0,36.91,1,1090.0
00009_09-09-2025-11.22,IRYO,461,S-109,2025,9,1,11.37,172.0,18.03,461,1287.0
00006_09-09-2025-11.27,AVE,826,S-103,2025,9,1,11.45,199.0,19.69,582,1287.0
00009_09-09-2025-12.22,IRYO,461,S-109,2025,9,1,12.37,172.0,59.92,4,839.0
00013_09-09-2025-12.27,AVE,378,S-103,2025,9,1,12.45,197.0,74.72,2,839.0
00004_09-09-2025-12.57,AVE,414,S-103,2025,9,1,12.95,157.0,44.24,117,753.0
00014_09-09-2025-13.18,AVE,339,S-100,2025,9,1,13.3,184.0,48.24,23,753.0
00009_09-09-2025-14.02,IRYO,461,S-109,2025,9,1,14.03,172.0,27.77,403,1261.0
00015_09-09-2025-14.12,OUIGO,509,S-108,2025,9,1,14.2,157.0,47.14,13,1261.0
00016_09-09-2025-14.27,AVE,291,S-100,2025,9,1,14.45,177.0,71.32,0,1722.0
00017_09-09-2025-14.42,IRYO,461,S-109,2025,9,1,14.7,179.0,34.47,124,1166.0
00004_09-09-2025-14.57,AVE,414,S-103,2025,9,1,14.95,157.0,26.0,414,875.0
00018_09-09-2025-15.27,AVLO,571,S-106,2025,9,1,15.45,199.0,29.39,126,571.0
00004_09-09-2025-15.57,AVE,414,S-103,2025,9,1,15.95,157.0,33.99,414,414.0
00007_09-09-2025-16.27,AVE,414,S-103,2025,9,1,16.45,172.0,20.04,414,875.0
00002_09-09-2025-16.37,IRYO,461,S-109,2025,9,1,16.62,157.0,33.34,461,1289.0
00004_09-09-2025-16.57,AVE,414,S-103,2025,9,1,16.95,157.0,59.32,149,1845.0
00015_09-09-2025-17.17,OUIGO,509,S-108,2025,9,1,17.28,157.0,54.82,89,1798.0
00009_09-09-2025-17.22,IRYO,461,S-109,2025,9,1,17.37,172.0,38.13,461,1798.0
00006_09-09-2025-17.27,AVE,414,S-103,2025,9,1,17.45,199.0,44.71,121,1384.0
00004_09-09-2025-17.57,AVE,414,S-103,2025,9,1,17.95,157.0,76.95,0,414.0
00016_09-09-2025-18.27,AVE,414,S-103,2025,9,1,18.45,177.0,36.87,374,875.0
00002_09-09-2025-18.32,IRYO,461,S-109,2025,9,1,18.53,157.0,24.93,461,1289.0
00004_09-09-2025-18.57,AVE,414,S-103,2025,9,1,18.95,157.0,44.36,177,875.0
00009_09-09-2025-19.29,IRYO,461,S-109,2025,9,1,19.48,172.0,42.55,51,1042.0
00019_09-09-2025-19.34,AVLO,581,S-106,2025,9,1,19.57,201.0,32.03,35,1042.0
00004_09-09-2025-20.05,AVE,414,S-103,2025,9,1,20.08,157.0,42.06,93,1289.0
00009_09-09-2025-20.22,IRYO,461,S-109,2025,9,1,20.37,172.0,49.04,4,1289.0
00020_09-09-2025-20.27,AVE,414,S-103,2025,9,1,20.45,201.0,30.43,86,1289.0
00005_09-09-2025-21.02,OUIGO,509,S-108,2025,9,1,21.03,172.0,36.12,26,923.0
00007_09-09-2025-21.07,AVE,414,S-103,2025,9,1,21.12,172.0,48.17,3,923.0
00001_10-09-2025-06.12,AVLO,581,S-106,2025,9,2,6.2,157.0,33.04,581,1401.0
00002_10-09-2025-06.22,IRYO,461,S-109,2025,9,2,6.37,157.0,19.78,461,1401.0
00003_10-09-2025-06.27,AVE,359,S-103,2025,9,2,6.45,178.0,27.61,359,1401.0
00004_10-09-2025-06.57,AVE,414,S-103,2025,9,2,6.95,157.0,119.1,25,1384.0
00005_10-09-2025-07.02,OUIGO,509,S-108,2025,9,2,7.03,172.0,60.5,250,1798.0
00002_10-09-2025-07.22,IRYO,461,S-109,2025,9,2,7.37,157.0,30.56,461,1798.0
00006_10-09-2025-07.27,AVE,414,S-103,2025,9,2,7.45,199.0,25.04,414,1384.0
00004_10-09-2025-07.57,AVE,414,S-103,2025,9,2,7.95,157.0,50.55,329,414.0
00007_10-09-2025-08.27,AVE,414,S-103,2025,9,2,8.45,172.0,67.01,6,1289.0
00002_10-09-2025-08.32,IRYO,461,S-109,2025,9,2,8.53,157.0,37.81,101,1289.0
00008_10-09-2025-08.57,AVE,414,S-103,2025,9,2,8.95,164.0,49.23,45,1336.0
00009_10-09-2025-09.22,IRYO,461,S-109,2025,9,2,9.37,172.0,40.42,72,1289.0
00010_10-09-2025-09.27,AVE,414,S-103,2025,9,2,9.45,194.0,81.41,0,875.0
00009_10-09-2025-09.57,IRYO,461,S-109,2025,9,2,9.95,172.0,32.84,221,970.0
00011_10-09-2025-10.02,OUIGO,509,S-108,2025,9,2,10.03,182.0,54.2,27,1551.0
00012_10-09-2025-10.27,AVLO,581,S-106,2025,9,2,10.45,172.0,48.36,0,1090.0
00009_10-09-2025-11.22,IRYO,461,S-109,2025,9,2,11.37,172.0,35.29,205,1287.0
00006_10-09-2025-11.27,AVE,826,S-103,2025,9,2,11.45,199.0,42.93,66,1287.0
00009_10-09-2025-12.22,IRYO,461,S-109,2025,9,2,12.37,172.0,28.19,275,839.0
00013_10-09-2025-12.27,AVE,378,S-103,2025,9,2,12.45,197.0,30.78,204,839.0
00004_10-09-2025-12.57,AVE,414,S-103,2025,9,2,12.95,157.0,50.8,39,753.0
00014_10-09-2025-13.18,AVE,339,S-100,2025,9,2,13.3,184.0,48.24,17,753.0
00009_10-09-2025-14.02,IRYO,461,S-109,2025,9,2,14.03,172.0,37.16,67,1261.0
00015_10-09-2025-14.12,OUIGO,509,S-108,2025,9,2,14.2,157.0,25.08,509,1261.0
00016_10-09-2025-14.27,AVE,291,S-100,2025,9,2,14.45,177.0,39.48,73,1722.0
00017_10-09-2025-14.42,IRYO,461,S-109,2025,9,2,14.7,179.0,37.93,39,1166.0
00004_10-09-2025-14.57,AVE,414,S-103,2025,9,2,14.95,157.0,42.4,100,875.0
00018_10-09-2025-15.27,AVLO,571,S-106,2025,9,2,15.45,199.0,29.22,152,571.0
00004_10-09-2025-15.57,AVE,414,S-103,2025,9,2,15.95,157.0,41.01,270,414.0
00007_10-09-2025-16.27,AVE,414,S-103,2025,9,2,16.45,172.0,54.31,24,875.0
00002_10-09-2025-16.37,IRYO,461,S-109,2025,9,2,16.62,157.0,41.33,244,1289.0
00004_10-09-2025-16.57,AVE,414,S-103,2025,9,2,16.95,157.0,129.51,0,1845.0
00015_10-09-2025-17.17,OUIGO,509,S-108,2025,9,2,17.28,157.0,31.69,509,1798.0
00009_10-09-2025-17.22,IRYO,461,S-109,2025,9,2,17.37,172.0,36.52,435,1798.0
00006_10-09-2025-17.27,AVE,414,S-103,2025,9,2,17.45,199.0,44.83,140,1384.0
00004_10-09-2025-17.57,AVE,414,S-103,2025,9,2,17.95,157.0,70.8,5,414.0
00016_10-09-2025-18.27,AVE,414,S-103,2025,9,2,18.45,177.0,63.8,9,875.0
00002_10-09-2025-18.32,IRYO,461,S-109,2025,9,2,18.53,157.0,41.82,207,1289.0
00004_10-09-2025-18.57,AVE,414,S-103,2025,9,2,18.95,157.0,107.59,0,875.0
00009_10-09-2025-19.29,IRYO,461,S-109,2025,9,2,19.48,172.0,32.67,233,1042.0
00019_10-09-2025-19.34,AVLO,581,S-106,2025,9,2,19.57,201.0,28.5,60,1042.0
00004_10-09-2025-20.05,AVE,414,S-103,2025,9,2,20.08,157.0,51.9,22,1289.0
00009_10-09-2025-20.22,IRYO,461,S-109,2025,9,2,20.37,172.0,30.75,99,1289.0
00020_10-09-2025-20.27,AVE,414,S-103,2025,9,2,20.45,201.0,30.73,84,1289.0
00005_10-09-2025-21.02,OUIGO,509,S-108,2025,9,2,21.03,172.0,22.22,297,923.0
00007_10-09-2025-21.07,AVE,414,S-103,2025,9,2,21.12,172.0,48.23,1,923.0
00001_11-09-2025-06.12,AVLO,581,S-106,2025,9,3,6.2,157.0,27.92,581,1401.0
00002_11-09-2025-06.22,IRYO,461,S-109,2025,9,3,6.37,157.0,15.87,461,1401.0
00003_11-09-2025-06.27,AVE,359,S-103,2025,9,3,6.45,178.0,32.19,359,1401.0
00004_11-09-2025-06.57,AVE,414,S-103,2025,9,3,6.95,157.0,82.97,287,1384.0
00005_11-09-2025-07.02,OUIGO,509,S-108,2025,9,3,7.03,172.0,49.27,509,1798.0
00002_11-09-2025-07.22,IRYO,461,S-109,2025,9,3,7.37,157.0,32.95,461,1798.0
00006_11-09-2025-07.27,AVE,414,S-103,2025,9,3,7.45,199.0,43.16,414,1384.0
00004_11-09-2025-07.57,AVE,414,S-103,2025,9,3,7.95,157.0,38.46,414,414.0
00007_11-09-2025-08.27,AVE,414,S-103,2025,9,3,8.45,172.0,69.76,274,1289.0
00002_11-09-2025-08.32,IRYO,461,S-109,2025,9,3,8.53,157.0,60.72,342,1289.0
00008_11-09-2025-08.57,AVE,414,S-103,2025,9,3,8.95,164.0,45.71,414,1336.0
00009_11-09-2025-09.22,IRYO,461,S-109,2025,9,3,9.37,172.0,38.43,461,1289.0
00010_11-09-2025-09.27,AVE,414,S-103,2025,9,3,9.45,194.0,59.24,414,875.0
00009_11-09-2025-09.57,IRYO,461,S-109,2025,9,3,9.95,172.0,62.49,398,970.0
00011_11-09-2025-10.02,OUIGO,509,S-108,2025,9,3,10.03,182.0,69.15,142,1551.0
00012_11-09-2025-10.27,AVLO,581,S-106,2025,9,3,10.45,172.0,49.62,577,1090.0
00009_11-09-2025-11.22,IRYO,461,S-109,2025,9,3,11.37,172.0,62.13,461,1287.0
00006_11-09-2025-11.27,AVE,826,S-103,2025,9,3,11.45,199.0,66.38,651,1287.0
00009_11-09-2025-12.22,IRYO,461,S-109,2025,9,3,12.37,172.0,46.07,461,839.0
00013_11-09-2025-12.27,AVE,378,S-103,2025,9,3,12.45,197.0,60.01,378,839.0
00004_11-09-2025-12.57,AVE,414,S-103,2025,9,3,12.95,157.0,57.06,414,753.0
00014_11-09-2025-13.18,AVE,339,S-100,2025,9,3,13.3,184.0,55.14,339,753.0
00004_11-09-2025-13.57,AVE,414,s-103,2025,9,3,13.95,157.0,,0,1384.0
00009_11-09-2025-14.02,IRYO,461,S-109,2025,9,3,14.03,172.0,,0,1675.0
00015_11-09-2025-14.12,OUIGO,509,S-108,2025,9,3,14.2,157.0,,0,1675.0
00016_11-09-2025-14.27,AVE,291,S-100,2025,9,3,14.45,177.0,83.85,53,1722.0
00017_11-09-2025-14.42,IRYO,461,S-109,2025,9,3,14.7,179.0,50.4,461,1166.0
00004_11-09-2025-14.57,AVE,414,S-103,2025,9,3,14.95,157.0,72.91,414,875.0
00018_11-09-2025-15.27,AVLO,571,S-106,2025,9,3,15.45,199.0,39.84,571,571.0
00004_11-09-2025-15.57,AVE,414,S-103,2025,9,3,15.95,157.0,105.55,54,414.0
00007_11-09-2025-16.27,AVE,414,S-103,2025,9,3,16.45,172.0,52.65,414,875.0
00002_11-09-2025-16.37,IRYO,461,S-109,2025,9,3,16.62,157.0,31.28,461,1289.0
00004_11-09-2025-16.57,AVE,414,S-103,2025,9,3,16.95,157.0,136.41,5,1845.0
00015_11-09-2025-17.17,OUIGO,509,S-108,2025,9,3,17.28,157.0,59.58,509,1798.0
00009_11-09-2025-17.22,IRYO,461,S-109,2025,9,3,17.37,172.0,63.15,461,1798.0
00006_11-09-2025-17.27,AVE,414,S-103,2025,9,3,17.45,199.0,89.01,177,1384.0
00004_11-09-2025-17.57,AVE,414,S-103,2025,9,3,17.95,157.0,57.51,414,414.0
00016_11-09-2025-18.27,AVE,414,S-103,2025,9,3,18.45,177.0,63.88,414,875.0
00002_11-09-2025-18.32,IRYO,461,S-109,2025,9,3,18.53,157.0,13.3,461,1289.0
00004_11-09-2025-18.57,AVE,414,S-103,2025,9,3,18.95,157.0,88.43,177,875.0
00009_11-09-2025-19.29,IRYO,461,S-109,2025,9,3,19.48,172.0,47.22,461,1042.0
00019_11-09-2025-19.34,AVLO,581,S-106,2025,9,3,19.57,201.0,39.35,581,1042.0
00004_11-09-2025-20.05,AVE,414,S-103,2025,9,3,20.08,157.0,50.01,414,1289.0
00009_11-09-2025-20.22,IRYO,461,S-109,2025,9,3,20.37,172.0,40.07,461,1289.0
00020_11-09-2025-20.27,AVE,414,S-103,2025,9,3,20.45,201.0,48.31,414,1289.0
00005_11-09-2025-21.02,OUIGO,509,S-108,2025,9,3,21.03,172.0,31.11,509,923.0
00007_11-09-2025-21.07,AVE,414,S-103,2025,9,3,21.12,172.0,52.5,414,923.0
00002_12-09-2025-06.22,IRYO,461,S-109,2025,9,4,6.37,157.0,13.95,461,988.0
00021_12-09-2025-06.27,AVLO,527,S-106,2025,9,4,6.45,178.0,24.94,72,988.0
00004_12-09-2025-06.57,AVE,414,S-103,2025,9,4,6.95,157.0,52.1,379,1384.0
00005_12-09-2025-07.02,OUIGO,509,S-108,2025,9,4,7.03,172.0,20.74,509,1798.0
00002_12-09-2025-07.22,IRYO,461,S-109,2025,9,4,7.37,157.0,41.64,151,1798.0
00006_12-09-2025-07.27,AVE,414,S-103,2025,9,4,7.45,199.0,69.96,1,1384.0
00004_12-09-2025-07.57,AVE,414,S-103,2025,9,4,7.95,157.0,43.18,385,414.0
00002_12-09-2025-08.32,IRYO,461,S-109,2025,9,4,8.53,157.0,53.68,46,875.0
00008_12-09-2025-08.57,AVE,414,S-103,2025,9,4,8.95,164.0,107.06,0,1336.0
00009_12-09-2025-09.22,IRYO,461,S-109,2025,9,4,9.37,172.0,51.01,80,1289.0
00010_12-09-2025-09.27,AVE,414,S-103,2025,9,4,9.45,194.0,75.66,9,875.0
00009_12-09-2025-09.57,IRYO,461,S-109,2025,9,4,9.95,172.0,61.32,39,970.0
00011_12-09-2025-10.02,OUIGO,509,S-108,2025,9,4,10.03,182.0,39.22,451,1551.0
00012_12-09-2025-10.27,AVLO,581,S-106,2025,9,4,10.45,172.0,73.65,0,1090.0
00009_12-09-2025-11.22,IRYO,461,S-109,2025,9,4,11.37,172.0,75.43,23,1287.0
00006_12-09-2025-11.27,AVE,826,S-103,2025,9,4,11.45,199.0,116.91,0,1287.0
00009_12-09-2025-12.22,IRYO,461,S-109,2025,9,4,12.37,172.0,44.58,426,839.0
00013_12-09-2025-12.27,AVE,378,S-103,2025,9,4,12.45,197.0,51.16,224,839.0
00004_12-09-2025-12.57,AVE,414,S-103,2025,9,4,12.95,157.0,91.77,4,753.0
00014_12-09-2025-13.18,AVE,339,S-100,2025,9,4,13.3,184.0,55.14,138,753.0
00004_12-09-2025-13.57,AVE,414,S-103,2025,9,4,13.95,157.0,93.62,0,1384.0
00009_12-09-2025-14.02,IRYO,461,S-109,2025,9,4,14.03,172.0,58.6,57,1675.0
00015_12-09-2025-14.12,OUIGO,509,S-108,2025,9,4,14.2,157.0,57.09,109,1675.0
00016_12-09-2025-14.27,AVE,291,S-100,2025,9,4,14.45,177.0,104.86,0,1722.0
00017_12-09-2025-14.42,IRYO,461,S-109,2025,9,4,14.7,179.0,74.36,12,1166.0
00004_12-09-2025-14.57,AVE,414,S-103,2025,9,4,14.95,157.0,98.84,0,875.0
00018_12-09-2025-15.27,AVLO,547,S-106,2025,9,4,15.45,199.0,46.26,199,547.0
00004_12-09-2025-15.57,AVE,414,S-103,2025,9,4,15.95,157.0,98.42,0,414.0
00007_12-09-2025-16.27,AVE,414,S-103,2025,9,4,16.45,172.0,91.84,1,875.0
00002_12-09-2025-16.37,IRYO,461,S-109,2025,9,4,16.62,157.0,38.19,461,1289.0
00004_12-09-2025-16.57,AVE,414,S-103,2025,9,4,16.95,157.0,92.7,3,1845.0
00015_12-09-2025-17.17,OUIGO,509,S-108,2025,9,4,17.28,157.0,54.19,387,1965.0
00009_12-09-2025-17.22,IRYO,461,S-109,2025,9,4,17.37,172.0,61.7,65,1965.0
00018_12-09-2025-17.27,AVLO,581,S-106,2025,9,4,17.45,199.0,56.98,9,1551.0
00004_12-09-2025-17.57,AVE,414,S-103,2025,9,4,17.95,157.0,58.02,280,414.0
00016_12-09-2025-18.27,AVE,836,S-103,2025,9,4,18.45,177.0,87.37,1,1297.0
00002_12-09-2025-18.32,IRYO,461,S-109,2025,9,4,18.53,157.0,34.02,461,1711.0
00004_12-09-2025-18.57,AVE,414,S-103,2025,9,4,18.95,157.0,67.62,69,875.0
00009_12-09-2025-19.29,IRYO,461,S-109,2025,9,4,19.48,172.0,56.59,53,1042.0
00019_12-09-2025-19.34,AVLO,581,S-106,2025,9,4,19.57,201.0,35.75,506,1042.0
00004_12-09-2025-20.05,AVE,414,S-103,2025,9,4,20.08,157.0,73.61,9,1289.0
00009_12-09-2025-20.22,IRYO,461,S-109,2025,9,4,20.37,172.0,32.96,461,1289.0
00020_12-09-2025-20.27,AVE,414,S-103,2025,9,4,20.45,201.0,41.63,414,1289.0
00005_12-09-2025-21.02,OUIGO,509,S-108,2025,9,4,21.03,172.0,55.84,13,923.0
00007_12-09-2025-21.07,AVE,414,S-103,2025,9,4,21.12,172.0,89.22,0,923.0
00021_13-09-2025-06.27,AVLO,581,S-106,2025,9,5,6.45,178.0,31.8,311,581.0
00005_13-09-2025-07.02,OUIGO,509,S-108,2025,9,5,7.03,172.0,33.46,509,923.0
00006_13-09-2025-07.27,AVE,414,S-103,2025,9,5,7.45,199.0,46.48,314,923.0
00009_13-09-2025-08.07,IRYO,461,S-109,2025,9,5,8.12,172.0,36.92,457,875.0
00007_13-09-2025-08.27,AVE,414,S-103,2025,9,5,8.45,172.0,52.42,184,875.0
00008_13-09-2025-08.57,AVE,836,S-103,2025,9,5,8.95,164.0,67.33,15,1297.0
00009_13-09-2025-09.22,IRYO,461,S-109,2025,9,5,9.37,172.0,38.95,333,1711.0
00010_13-09-2025-09.27,AVE,414,S-103,2025,9,5,9.45,194.0,41.88,414,875.0
00009_13-09-2025-09.57,IRYO,461,S-109,2025,9,5,9.95,172.0,43.84,204,970.0
00011_13-09-2025-10.02,OUIGO,509,S-108,2025,9,5,10.03,182.0,40.99,324,1551.0
00012_13-09-2025-10.27,AVLO,581,S-106,2025,9,5,10.45,172.0,42.44,10,1090.0
00009_13-09-2025-11.22,IRYO,461,S-109,2025,9,5,11.37,172.0,43.54,320,1264.0
00006_13-09-2025-11.27,AVE,803,S-103,2025,9,5,11.45,199.0,50.14,280,1264.0
00009_13-09-2025-12.22,IRYO,461,S-109,2025,9,5,12.37,172.0,33.92,461,839.0
00013_13-09-2025-12.27,AVE,378,S-103,2025,9,5,12.45,197.0,50.21,347,839.0
00014_13-09-2025-13.18,AVE,339,S-100,2025,9,5,13.3,184.0,82.74,11,339.0
00015_13-09-2025-14.12,OUIGO,509,S-108,2025,9,5,14.2,157.0,26.24,509,509.0
00017_13-09-2025-14.42,IRYO,461,S-109,2025,9,5,14.7,179.0,37.06,461,461.0
00018_13-09-2025-15.27,AVLO,547,S-106,2025,9,5,15.45,199.0,26.47,547,547.0
00007_13-09-2025-16.27,AVE,414,S-103,2025,9,5,16.45,172.0,85.74,248,875.0
00002_13-09-2025-16.37,IRYO,461,S-109,2025,9,5,16.62,157.0,31.57,461,875.0
00015_13-09-2025-17.17,OUIGO,509,S-108,2025,9,5,17.28,157.0,13.49,509,1090.0
00018_13-09-2025-17.27,AVLO,581,S-106,2025,9,5,17.45,199.0,23.92,581,1090.0
00016_13-09-2025-18.27,AVE,414,S-103,2025,9,5,18.45,177.0,99.57,7,414.0
00009_13-09-2025-19.29,IRYO,461,S-109,2025,9,5,19.48,172.0,36.91,461,1042.0
00019_13-09-2025-19.34,AVLO,581,S-106,2025,9,5,19.57,201.0,25.04,523,1042.0
00009_13-09-2025-20.22,IRYO,461,S-109,2025,9,5,20.37,172.0,41.38,245,875.0
00020_13-09-2025-20.27,AVE,414,S-103,2025,9,5,20.45,201.0,34.62,414,875.0
00005_13-09-2025-21.02,OUIGO,509,S-108,2025,9,5,21.03,172.0,39.73,129,509.0
00021_14-09-2025-06.27,AVLO,581,S-106,2025,9,6,6.45,178.0,53.46,168,581.0
00005_14-09-2025-07.02,OUIGO,509,S-108,2025,9,6,7.03,172.0,53.09,509,923.0
00006_14-09-2025-07.27,AVE,414,S-103,2025,9,6,7.45,199.0,62.17,344,923.0
00009_14-09-2025-08.07,IRYO,461,S-109,2025,9,6,8.12,172.0,71.74,64,875.0
00007_14-09-2025-08.27,AVE,414,S-103,2025,9,6,8.45,172.0,82.36,63,875.0
00009_14-09-2025-09.22,IRYO,461,S-109,2025,9,6,9.37,172.0,32.32,461,875.0
00010_14-09-2025-09.27,AVE,414,S-103,2025,9,6,9.45,194.0,59.62,414,875.0
00009_14-09-2025-09.57,IRYO,461,S-109,2025,9,6,9.95,172.0,56.98,461,970.0
00011_14-09-2025-10.02,OUIGO,509,S-108,2025,9,6,10.03,182.0,26.06,509,1551.0
00012_14-09-2025-10.27,AVLO,581,S-106,2025,9,6,10.45,172.0,51.51,338,1090.0
00009_14-09-2025-11.22,IRYO,461,S-109,2025,9,6,11.37,172.0,57.83,461,1264.0
00006_14-09-2025-11.27,AVE,803,S-103,2025,9,6,11.45,199.0,136.81,3,1264.0
00009_14-09-2025-12.22,IRYO,461,S-109,2025,9,6,12.37,172.0,55.22,461,859.0
00013_14-09-2025-12.27,AVE,398,S-103,2025,9,6,12.45,197.0,43.75,398,859.0
00014_14-09-2025-13.18,AVE,339,S-100,2025,9,6,13.3,184.0,55.14,339,339.0
00009_14-09-2025-14.02,IRYO,461,S-109,2025,9,6,14.03,172.0,83.76,105,1351.0
00015_14-09-2025-14.12,OUIGO,509,S-108,2025,9,6,14.2,157.0,35.57,509,1351.0
00016_14-09-2025-14.27,AVE,381,S-103,2025,9,6,14.45,177.0,106.48,6,1812.0
00017_14-09-2025-14.42,IRYO,461,S-109,2025,9,6,14.7,179.0,74.25,156,842.0
00018_14-09-2025-15.27,AVLO,571,S-106,2025,9,6,15.45,199.0,55.74,571,571.0
00007_14-09-2025-16.27,AVE,414,S-103,2025,9,6,16.45,172.0,106.75,0,875.0
00002_14-09-2025-16.37,IRYO,461,S-109,2025,9,6,16.62,157.0,78.21,137,1289.0
00004_14-09-2025-16.57,AVE,414,S-103,2025,9,6,16.95,157.0,95.67,39,1845.0
00015_14-09-2025-17.17,OUIGO,509,S-108,2025,9,6,17.28,157.0,69.8,494,1965.0
00009_14-09-2025-17.22,IRYO,461,S-109,2025,9,6,17.37,172.0,92.43,2,1965.0
00018_14-09-2025-17.27,AVLO,581,S-106,2025,9,6,17.45,199.0,75.85,15,1551.0
00004_14-09-2025-17.57,AVE,414,S-103,2025,9,6,17.95,157.0,76.24,348,414.0
00016_14-09-2025-18.27,AVE,414,S-103,2025,9,6,18.45,177.0,98.76,9,875.0
00002_14-09-2025-18.32,IRYO,461,S-109,2025,9,6,18.53,157.0,85.53,28,1289.0
00004_14-09-2025-18.57,AVE,414,S-103,2025,9,6,18.95,157.0,129.67,0,875.0
00009_14-09-2025-19.29,IRYO,461,S-109,2025,9,6,19.48,172.0,78.64,43,1042.0
00019_14-09-2025-19.34,AVLO,581,S-106,2025,9,6,19.57,201.0,83.42,0,1042.0
00004_14-09-2025-20.05,AVE,414,S-103,2025,9,6,20.08,157.0,74.49,236,1709.0
00009_14-09-2025-20.22,IRYO,461,S-109,2025,9,6,20.37,172.0,83.06,10,1709.0
00020_14-09-2025-20.27,AVE,834,S-103,2025,9,6,20.45,201.0,90.57,0,1709.0
00005_14-09-2025-21.02,OUIGO,509,S-108,2025,9,6,21.03,172.0,87.66,1,923.0
00007_14-09-2025-21.07,AVE,414,S-103,2025,9,6,21.12,172.0,135.72,0,923.0
00001_15-09-2025-06.12,AVLO,581,S-106,2025,9,0,6.2,157.0,23.14,581,1401.0
00002_15-09-2025-06.22,IRYO,461,S-109,2025,9,0,6.37,157.0,26.56,461,1401.0
00003_15-09-2025-06.27,AVE,359,S-103,2025,9,0,6.45,178.0,41.24,359,1401.0
00004_15-09-2025-06.57,AVE,414,S-103,2025,9,0,6.95,157.0,51.61,414,1384.0
