service_id,train_type,year,month,day_of_week,departure_time,duration,price,passengers,time_distance_competitor_-2,price_competitor_-2,train_type_competitor_-2,duration_competitor_-2,time_distance_competitor_-1,price_competitor_-1,train_type_competitor_-1,duration_competitor_-1,time_distance_competitor_1,price_competitor_1,train_type_competitor_1,duration_competitor_1,time_distance_competitor_2,price_competitor_2,train_type_competitor_2,duration_competitor_2
00018_03-01-2025-15.27,AVLO,2025,1,4,15.45,199.0,50.65,271,-45.0,86.99,IRYO,179.0,-30.0,109.05,AVE,157.0,30.0,99.27,AVE,157.0,60.0,99.27,AVE,172.0
00004_03-01-2025-15.57,AVE,2025,1,4,15.95,157.0,99.27,64,-60.0,109.05,AVE,157.0,-30.0,50.65,AVLO,199.0,30.0,99.27,AVE,172.0,40.2,72.79,IRYO,157.0
00007_03-01-2025-16.27,AVE,2025,1,4,16.45,172.0,99.27,51,-60.0,50.65,AVLO,199.0,-30.0,99.27,AVE,157.0,10.2,72.79,IRYO,157.0,30.0,95.09,AVE,157.0
00002_03-01-2025-16.37,IRYO,2025,1,4,16.62,157.0,72.79,156,-40.2,99.27,AVE,157.0,-10.2,99.27,AVE,172.0,19.8,95.09,AVE,157.0,39.6,62.84,OUIGO,157.0
00004_03-01-2025-16.57,AVE,2025,1,4,16.95,157.0,95.09,154,-30.0,99.27,AVE,172.0,-19.8,72.79,IRYO,157.0,19.8,62.84,OUIGO,157.0,25.2,80.55,IRYO,172.0
00015_03-01-2025-17.17,OUIGO,2025,1,4,17.28,157.0,62.84,115,-39.6,72.79,IRYO,157.0,-19.8,95.09,AVE,157.0,5.4,80.55,IRYO,172.0,10.2,60.53,AVLO,199.0
00009_03-01-2025-17.22,IRYO,2025,1,4,17.37,172.0,80.55,26,-25.2,95.09,AVE,157.0,-5.4,62.84,OUIGO,157.0,4.8,60.53,AVLO,199.0,34.8,54.11,AVE,157.0
00018_03-01-2025-17.27,AVLO,2025,1,4,17.45,199.0,60.53,58,-10.2,62.84,OUIGO,157.0,-4.8,80.55,IRYO,172.0,30.0,54.11,AVE,157.0,60.0,88.12,AVE,177.0
00004_03-01-2025-17.57,AVE,2025,1,4,17.95,157.0,54.11,1209,-34.8,80.55,IRYO,172.0,-30.0,60.53,AVLO,199.0,30.0,88.12,AVE,177.0,34.8,48.8,IRYO,157.0
00016_03-01-2025-18.27,AVE,2025,1,4,18.45,177.0,88.12,18,-60.0,60.53,AVLO,199.0,-30.0,54.11,AVE,157.0,4.8,48.8,IRYO,157.0,30.0,82.5,AVE,157.0
00002_03-01-2025-18.32,IRYO,2025,1,4,18.53,157.0,48.8,211,-34.8,54.11,AVE,157.0,-4.8,88.12,AVE,177.0,25.2,82.5,AVE,157.0,57.0,54.57,IRYO,172.0
00004_03-01-2025-18.57,AVE,2025,1,4,18.95,157.0,82.5,39,-30.0,88.12,AVE,177.0,-25.2,48.8,IRYO,157.0,31.8,54.57,IRYO,172.0,37.2,33.49,AVLO,201.0
00009_03-01-2025-19.29,IRYO,2025,1,4,19.48,172.0,54.57,24,-57.0,48.8,IRYO,157.0,-31.8,82.5,AVE,157.0,5.4,33.49,AVLO,201.0,36.0,73.18,AVE,157.0
00019_03-01-2025-19.34,AVLO,2025,1,4,19.57,201.0,33.49,571,-37.2,82.5,AVE,157.0,-5.4,54.57,IRYO,172.0,30.6,73.18,AVE,157.0,48.0,33.5,IRYO,172.0
00004_03-01-2025-20.05,AVE,2025,1,4,20.08,157.0,73.18,15,-36.0,54.57,IRYO,172.0,-30.6,33.49,AVLO,201.0,17.4,33.5,IRYO,172.0,22.2,48.83,AVE,201.0
00009_03-01-2025-20.22,IRYO,2025,1,4,20.37,172.0,33.5,791,-48.0,33.49,AVLO,201.0,-17.4,73.18,AVE,157.0,4.8,48.83,AVE,201.0,39.6,37.77,OUIGO,172.0
00020_03-01-2025-20.27,AVE,2025,1,4,20.45,201.0,48.83,29,-22.2,73.18,AVE,157.0,-4.8,33.5,IRYO,172.0,34.8,37.77,OUIGO,172.0,40.2,80.68,AVE,172.0
00005_03-01-2025-21.02,OUIGO,2025,1,4,21.03,172.0,37.77,29,-39.6,33.5,IRYO,172.0,-34.8,48.83,AVE,201.0,5.4,80.68,AVE,172.0,874.8,25.68,AVLO,178.0
00007_03-01-2025-21.07,AVE,2025,1,4,21.12,172.0,80.68,1,-40.2,48.83,AVE,201.0,-5.4,37.77,OUIGO,172.0,880.2,25.68,AVLO,178.0,845.4,50.6,OUIGO,172.0
00021_04-01-2025-06.27,AVLO,2025,1,5,6.45,178.0,25.68,1470,-874.8,37.77,OUIGO,172.0,-880.2,80.68,AVE,172.0,34.8,50.6,OUIGO,172.0,60.0,41.43,AVE,199.0
00005_04-01-2025-07.02,OUIGO,2025,1,5,7.03,172.0,50.6,46,-845.4,80.68,AVE,172.0,-34.8,25.68,AVLO,178.0,25.2,41.43,AVE,199.0,65.4,34.0,IRYO,172.0
00006_04-01-2025-07.27,AVE,2025,1,5,7.45,199.0,41.43,575,-60.0,25.68,AVLO,178.0,-25.2,50.6,OUIGO,172.0,40.2,34.0,IRYO,172.0,60.0,46.8,AVE,172.0
00009_04-01-2025-08.07,IRYO,2025,1,5,8.12,172.0,34.0,276,-65.4,50.6,OUIGO,172.0,-40.2,41.43,AVE,199.0,19.8,46.8,AVE,172.0,49.8,58.8,AVE,164.0
00007_04-01-2025-08.27,AVE,2025,1,5,8.45,172.0,46.8,408,-60.0,41.43,AVE,199.0,-19.8,34.0,IRYO,172.0,30.0,58.8,AVE,164.0,55.2,40.24,IRYO,172.0
00008_04-01-2025-08.57,AVE,2025,1,5,8.95,164.0,58.8,142,-49.8,34.0,IRYO,172.0,-30.0,46.8,AVE,172.0,25.2,40.24,IRYO,172.0,30.0,69.81,AVE,194.0
00009_04-01-2025-09.22,IRYO,2025,1,5,9.37,172.0,40.24,181,-55.2,46.8,AVE,172.0,-25.2,58.8,AVE,164.0,4.8,69.81,AVE,194.0,34.8,36.67,IRYO,172.0
00010_04-01-2025-09.27,AVE,2025,1,5,9.45,194.0,69.81,34,-30.0,58.8,AVE,164.0,-4.8,40.24,IRYO,172.0,30.0,36.67,IRYO,172.0,34.8,28.53,OUIGO,182.0
00009_04-01-2025-09.57,IRYO,2025,1,5,9.95,172.0,36.67,316,-34.8,40.24,IRYO,172.0,-30.0,69.81,AVE,194.0,4.8,28.53,OUIGO,182.0,30.0,45.47,AVLO,172.0
00011_04-01-2025-10.02,OUIGO,2025,1,5,10.03,182.0,28.53,330,-34.8,69.81,AVE,194.0,-4.8,36.67,IRYO,172.0,25.2,45.47,AVLO,172.0,80.4,32.99,IRYO,172.0
00012_04-01-2025-10.27,AVLO,2025,1,5,10.45,172.0,45.47,135,-30.0,36.67,IRYO,172.0,-25.2,28.53,OUIGO,182.0,55.2,32.99,IRYO,172.0,60.0,45.91,AVE,199.0
00009_04-01-2025-11.22,IRYO,2025,1,5,11.37,172.0,32.99,516,-80.4,28.53,OUIGO,182.0,-55.2,45.47,AVLO,172.0,4.8,45.91,AVE,199.0,60.0,42.97,IRYO,172.0
00006_04-01-2025-11.27,AVE,2025,1,5,11.45,199.0,45.91,482,-60.0,45.47,AVLO,172.0,-4.8,32.99,IRYO,172.0,55.2,42.97,IRYO,172.0,60.0,53.86,AVE,197.0
00009_04-01-2025-12.22,IRYO,2025,1,5,12.37,172.0,42.97,146,-60.0,32.99,IRYO,172.0,-55.2,45.91,AVE,199.0,4.8,53.86,AVE,197.0,55.8,82.74,AVE,184.0
00013_04-01-2025-12.27,AVE,2025,1,5,12.45,197.0,53.86,166,-60.0,45.91,AVE,199.0,-4.8,42.97,IRYO,172.0,51.0,82.74,AVE,184.0,105.0,10.32,OUIGO,157.0
00014_04-01-2025-13.18,AVE,2025,1,5,13.3,184.0,82.74,2,-55.8,42.97,IRYO,172.0,-51.0,53.86,AVE,197.0,54.0,10.32,OUIGO,157.0,84.0,17.73,IRYO,179.0
00015_04-01-2025-14.12,OUIGO,2025,1,5,14.2,157.0,10.32,10250,-105.0,53.86,AVE,197.0,-54.0,82.74,AVE,184.0,30.0,17.73,IRYO,179.0,75.0,24.96,AVLO,199.0
00017_04-01-2025-14.42,IRYO,2025,1,5,14.7,179.0,17.73,2256,-84.0,82.74,AVE,184.0,-30.0,10.32,OUIGO,157.0,45.0,24.96,AVLO,199.0,105.0,100.09,AVE,172.0
00018_04-01-2025-15.27,AVLO,2025,1,5,15.45,199.0,24.96,351,-75.0,10.32,OUIGO,157.0,-45.0,17.73,IRYO,179.0,60.0,100.09,AVE,172.0,70.2,35.83,IRYO,157.0
00007_04-01-2025-16.27,AVE,2025,1,5,16.45,172.0,100.09,2,-105.0,17.73,IRYO,179.0,-60.0,24.96,AVLO,199.0,10.2,35.83,IRYO,157.0,49.8,10.0,OUIGO,157.0
00002_04-01-2025-16.37,IRYO,2025,1,5,16.62,157.0,35.83,417,-70.2,24.96,AVLO,199.0,-10.2,100.09,AVE,172.0,39.6,10.0,OUIGO,157.0,49.8,23.56,AVLO,199.0
00015_04-01-2025-17.17,OUIGO,2025,1,5,17.28,157.0,10.0,8562,-49.8,100.09,AVE,172.0,-39.6,35.83,IRYO,157.0,10.2,23.56,AVLO,199.0,70.2,90.8,AVE,177.0
00018_04-01-2025-17.27,AVLO,2025,1,5,17.45,199.0,23.56,392,-49.8,35.83,IRYO,157.0,-10.2,10.0,OUIGO,157.0,60.0,90.8,AVE,177.0,121.8,32.11,IRYO,172.0
00016_04-01-2025-18.27,AVE,2025,1,5,18.45,177.0,90.8,2,-70.2,10.0,OUIGO,157.0,-60.0,23.56,AVLO,199.0,61.8,32.11,IRYO,172.0,67.2,24.68,AVLO,201.0
00009_04-01-2025-19.29,IRYO,2025,1,5,19.48,172.0,32.11,41,-121.8,23.56,AVLO,199.0,-61.8,90.8,AVE,177.0,5.4,24.68,AVLO,201.0,53.4,32.66,IRYO,172.0
00019_04-01-2025-19.34,AVLO,2025,1,5,19.57,201.0,24.68,44,-67.2,90.8,AVE,177.0,-5.4,32.11,IRYO,172.0,48.0,32.66,IRYO,172.0,52.8,33.44,AVE,201.0
00009_04-01-2025-20.22,IRYO,2025,1,5,20.37,172.0,32.66,9,-53.4,32.11,IRYO,172.0,-48.0,24.68,AVLO,201.0,4.8,33.44,AVE,201.0,39.6,25.07,OUIGO,172.0
00020_04-01-2025-20.27,AVE,2025,1,5,20.45,201.0,33.44,23,-52.8,24.68,AVLO,201.0,-4.8,32.66,IRYO,172.0,34.8,25.07,OUIGO,172.0,840.0,55.56,AVLO,178.0
00005_04-01-2025-21.02,OUIGO,2025,1,5,21.03,172.0,25.07,10,-39.6,32.66,IRYO,172.0,-34.8,33.44,AVE,201.0,874.8,55.56,AVLO,178.0,840.0,50.09,OUIGO,172.0
00021_05-01-2025-06.27,AVLO,2025,1,6,6.45,178.0,55.56,453,-840.0,33.44,AVE,201.0,-874.8,25.07,OUIGO,172.0,34.8,50.09,OUIGO,172.0,60.0,58.32,AVE,199.0
00005_05-01-2025-07.02,OUIGO,2025,1,6,7.03,172.0,50.09,176,-840.0,25.07,OUIGO,172.0,-34.8,55.56,AVLO,178.0,25.2,58.32,AVE,199.0,65.4,36.74,IRYO,172.0
00006_05-01-2025-07.27,AVE,2025,1,6,7.45,199.0,58.32,379,-60.0,55.56,AVLO,178.0,-25.2,50.09,OUIGO,172.0,40.2,36.74,IRYO,172.0,60.0,81.59,AVE,172.0
00009_05-01-2025-08.07,IRYO,2025,1,6,8.12,172.0,36.74,2797,-65.4,50.09,OUIGO,172.0,-40.2,58.32,AVE,199.0,19.8,81.59,AVE,172.0,75.0,37.54,IRYO,172.0
00007_05-01-2025-08.27,AVE,2025,1,6,8.45,172.0,81.59,26,-60.0,58.32,AVE,199.0,-19.8,36.74,IRYO,172.0,55.2,37.54,IRYO,172.0,60.0,35.0,AVE,194.0
00009_05-01-2025-09.22,IRYO,2025,1,6,9.37,172.0,37.54,2424,-75.0,36.74,IRYO,172.0,-55.2,81.59,AVE,172.0,4.8,35.0,AVE,194.0,34.8,45.67,IRYO,172.0
00010_05-01-2025-09.27,AVE,2025,1,6,9.45,194.0,35.0,14889,-60.0,81.59,AVE,172.0,-4.8,37.54,IRYO,172.0,30.0,45.67,IRYO,172.0,34.8,46.3,OUIGO,182.0
00009_05-01-2025-09.57,IRYO,2025,1,6,9.95,172.0,45.67,290,-34.8,37.54,IRYO,172.0,-30.0,35.0,AVE,194.0,4.8,46.3,OUIGO,182.0,30.0,50.08,AVLO,172.0
00011_05-01-2025-10.02,OUIGO,2025,1,6,10.03,182.0,46.3,100,-34.8,35.0,AVE,194.0,-4.8,45.67,IRYO,172.0,25.2,50.08,AVLO,172.0,80.4,81.55,IRYO,172.0
00012_05-01-2025-10.27,AVLO,2025,1,6,10.45,172.0,50.08,190,-30.0,45.67,IRYO,172.0,-25.2,46.3,OUIGO,182.0,55.2,81.55,IRYO,172.0,60.0,131.52,AVE,199.0
00009_05-01-2025-11.22,IRYO,2025,1,6,11.37,172.0,81.55,8,-80.4,46.3,OUIGO,182.0,-55.2,50.08,AVLO,172.0,4.8,131.52,AVE,199.0,60.0,48.4,IRYO,172.0
00006_05-01-2025-11.27,AVE,2025,1,6,11.45,199.0,131.52,0,-60.0,50.08,AVLO,172.0,-4.8,81.55,IRYO,172.0,55.2,48.4,IRYO,172.0,60.0,37.74,AVE,197.0
00009_05-01-2025-12.22,IRYO,2025,1,6,12.37,172.0,48.4,272,-60.0,81.55,IRYO,172.0,-55.2,131.52,AVE,199.0,4.8,37.74,AVE,197.0,55.8,55.14,AVE,184.0
00013_05-01-2025-12.27,AVE,2025,1,6,12.45,197.0,37.74,9805,-60.0,131.52,AVE,199.0,-4.8,48.4,IRYO,172.0,51.0,55.14,AVE,184.0,94.8,86.91,IRYO,172.0
00014_05-01-2025-13.18,AVE,2025,1,6,13.3,184.0,55.14,321,-55.8,48.4,IRYO,172.0,-51.0,37.74,AVE,197.0,43.8,86.91,IRYO,172.0,54.0,43.91,OUIGO,157.0
00009_05-01-2025-14.02,IRYO,2025,1,6,14.03,172.0,86.91,3,-94.8,37.74,AVE,197.0,-43.8,55.14,AVE,184.0,10.2,43.91,OUIGO,157.0,25.2,97.57,AVE,177.0
00015_05-01-2025-14.12,OUIGO,2025,1,6,14.2,157.0,43.91,897,-54.0,55.14,AVE,184.0,-10.2,86.91,IRYO,172.0,15.0,97.57,AVE,177.0,30.0,79.98,IRYO,179.0
00016_05-01-2025-14.27,AVE,2025,1,6,14.45,177.0,97.57,19,-25.2,86.91,IRYO,172.0,-15.0,43.91,OUIGO,157.0,15.0,79.98,IRYO,179.0,60.0,71.45,AVLO,199.0
00017_05-01-2025-14.42,IRYO,2025,1,6,14.7,179.0,79.98,22,-30.0,43.91,OUIGO,157.0,-15.0,97.57,AVE,177.0,45.0,71.45,AVLO,199.0,105.0,62.85,AVE,172.0
00018_05-01-2025-15.27,AVLO,2025,1,6,15.45,199.0,71.45,55,-60.0,97.57,AVE,177.0,-45.0,79.98,IRYO,179.0,60.0,62.85,AVE,172.0,70.2,90.61,IRYO,157.0
00007_05-01-2025-16.27,AVE,2025,1,6,16.45,172.0,62.85,1404,-105.0,79.98,IRYO,179.0,-60.0,71.45,AVLO,199.0,10.2,90.61,IRYO,157.0,30.0,89.18,AVE,157.0
00002_05-01-2025-16.37,IRYO,2025,1,6,16.62,157.0,90.61,47,-70.2,71.45,AVLO,199.0,-10.2,62.85,AVE,172.0,19.8,89.18,AVE,157.0,39.6,58.96,OUIGO,157.0
00004_05-01-2025-16.57,AVE,2025,1,6,16.95,157.0,89.18,305,-30.0,62.85,AVE,172.0,-19.8,90.61,IRYO,157.0,19.8,58.96,OUIGO,157.0,25.2,102.25,IRYO,172.0
00015_05-01-2025-17.17,OUIGO,2025,1,6,17.28,157.0,58.96,223,-39.6,90.61,IRYO,157.0,-19.8,89.18,AVE,157.0,5.4,102.25,IRYO,172.0,10.2,60.87,AVLO,199.0
00009_05-01-2025-17.22,IRYO,2025,1,6,17.37,172.0,102.25,1,-25.2,89.18,AVE,157.0,-5.4,58.96,OUIGO,157.0,4.8,60.87,AVLO,199.0,34.8,64.83,AVE,157.0
00018_05-01-2025-17.27,AVLO,2025,1,6,17.45,199.0,60.87,138,-10.2,58.96,OUIGO,157.0,-4.8,102.25,IRYO,172.0,30.0,64.83,AVE,157.0,60.0,83.02,AVE,177.0
00004_05-01-2025-17.57,AVE,2025,1,6,17.95,157.0,64.83,908,-34.8,102.25,IRYO,172.0,-30.0,60.87,AVLO,199.0,30.0,83.02,AVE,177.0,34.8,102.78,IRYO,157.0
00016_05-01-2025-18.27,AVE,2025,1,6,18.45,177.0,83.02,64,-60.0,60.87,AVLO,199.0,-30.0,64.83,AVE,157.0,4.8,102.78,IRYO,157.0,30.0,94.52,AVE,157.0
00002_05-01-2025-18.32,IRYO,2025,1,6,18.53,157.0,102.78,0,-34.8,64.83,AVE,157.0,-4.8,83.02,AVE,177.0,25.2,94.52,AVE,157.0,57.0,80.39,IRYO,172.0
00004_05-01-2025-18.57,AVE,2025,1,6,18.95,157.0,94.52,24,-30.0,83.02,AVE,177.0,-25.2,102.78,IRYO,157.0,31.8,80.39,IRYO,172.0,37.2,79.06,AVLO,201.0
00009_05-01-2025-19.29,IRYO,2025,1,6,19.48,172.0,80.39,2,-57.0,102.78,IRYO,157.0,-31.8,94.52,AVE,157.0,5.4,79.06,AVLO,201.0,36.0,47.94,AVE,157.0
00019_05-01-2025-19.34,AVLO,2025,1,6,19.57,201.0,79.06,1,-37.2,94.52,AVE,157.0,-5.4,80.39,IRYO,172.0,30.6,47.94,AVE,157.0,48.0,98.36,IRYO,172.0
00004_05-01-2025-20.05,AVE,2025,1,6,20.08,157.0,47.94,405,-36.0,80.39,IRYO,172.0,-30.6,79.06,AVLO,201.0,17.4,98.36,IRYO,172.0,22.2,87.49,AVE,201.0
00009_05-01-2025-20.22,IRYO,2025,1,6,20.37,172.0,98.36,0,-48.0,79.06,AVLO,201.0,-17.4,47.94,AVE,157.0,4.8,87.49,AVE,201.0,39.6,61.62,OUIGO,172.0
00020_05-01-2025-20.27,AVE,2025,1,6,20.45,201.0,87.49,0,-22.2,47.94,AVE,157.0,-4.8,98.36,IRYO,172.0,34.8,61.62,OUIGO,172.0,40.2,111.47,AVE,172.0
00005_05-01-2025-21.02,OUIGO,2025,1,6,21.03,172.0,61.62,0,-39.6,98.36,IRYO,172.0,-34.8,87.49,AVE,201.0,5.4,111.47,AVE,172.0,889.8,28.65,AVLO,157.0
00007_05-01-2025-21.07,AVE,2025,1,6,21.12,172.0,111.47,0,-40.2,87.49,AVE,201.0,-5.4,61.62,OUIGO,172.0,895.2,28.65,AVLO,157.0,885.0,21.31,IRYO,157.0
00001_06-01-2025-06.12,AVLO,2025,1,0,6.2,157.0,28.65,1115,-889.8,61.62,OUIGO,172.0,-895.2,111.47,AVE,172.0,10.2,21.31,IRYO,157.0,15.0,35.51,AVE,178.0
00002_06-01-2025-06.22,IRYO,2025,1,0,6.37,157.0,21.31,3117,-885.0,111.47,AVE,172.0,-10.2,28.65,AVLO,157.0,4.8,35.51,AVE,178.0,34.8,55.16,AVE,157.0
00003_06-01-2025-06.27,AVE,2025,1,0,6.45,178.0,35.51,1307,-15.0,28.65,AVLO,157.0,-4.8,21.31,IRYO,157.0,30.0,55.16,AVE,157.0,34.8,30.69,OUIGO,172.0
00004_06-01-2025-06.57,AVE,2025,1,0,6.95,157.0,55.16,278,-34.8,21.31,IRYO,157.0,-30.0,35.51,AVE,178.0,4.8,30.69,OUIGO,172.0,25.2,44.1,IRYO,157.0
00005_06-01-2025-07.02,OUIGO,2025,1,0,7.03,172.0,30.69,110,-34.8,35.51,AVE,178.0,-4.8,55.16,AVE,157.0,20.4,44.1,IRYO,157.0,25.2,53.7,AVE,199.0
00002_06-01-2025-07.22,IRYO,2025,1,0,7.37,157.0,44.1,78,-25.2,55.16,AVE,157.0,-20.4,30.69,OUIGO,172.0,4.8,53.7,AVE,199.0,34.8,65.88,AVE,157.0
00006_06-01-2025-07.27,AVE,2025,1,0,7.45,199.0,53.7,98,-25.2,30.69,OUIGO,172.0,-4.8,44.1,IRYO,157.0,30.0,65.88,AVE,157.0,60.0,73.06,AVE,172.0
00004_06-01-2025-07.57,AVE,2025,1,0,7.95,157.0,65.88,40,-34.8,44.1,IRYO,157.0,-30.0,53.7,AVE,199.0,30.0,73.06,AVE,172.0,34.8,28.96,IRYO,157.0
00007_06-01-2025-08.27,AVE,2025,1,0,8.45,172.0,73.06,17,-60.0,53.7,AVE,199.0,-30.0,65.88,AVE,157.0,4.8,28.96,IRYO,157.0,30.0,47.03,AVE,164.0
00002_06-01-2025-08.32,IRYO,2025,1,0,8.53,157.0,28.96,627,-34.8,65.88,AVE,157.0,-4.8,73.06,AVE,172.0,25.2,47.03,AVE,164.0,50.4,63.5,IRYO,172.0
00008_06-01-2025-08.57,AVE,2025,1,0,8.95,164.0,47.03,520,-30.0,73.06,AVE,172.0,-25.2,28.96,IRYO,157.0,25.2,63.5,IRYO,172.0,30.0,65.83,AVE,194.0
00009_06-01-2025-09.22,IRYO,2025,1,0,9.37,172.0,63.5,7,-50.4,28.96,IRYO,157.0,-25.2,47.03,AVE,164.0,4.8,65.83,AVE,194.0,34.8,42.47,IRYO,172.0
00010_06-01-2025-09.27,AVE,2025,1,0,9.45,194.0,65.83,63,-30.0,47.03,AVE,164.0,-4.8,63.5,IRYO,172.0,30.0,42.47,IRYO,172.0,34.8,36.41,OUIGO,182.0
00009_06-01-2025-09.57,IRYO,2025,1,0,9.95,172.0,42.47,224,-34.8,63.5,IRYO,172.0,-30.0,65.83,AVE,194.0,4.8,36.41,OUIGO,182.0,30.0,37.78,AVLO,172.0
00011_06-01-2025-10.02,OUIGO,2025,1,0,10.03,182.0,36.41,130,-34.8,65.83,AVE,194.0,-4.8,42.47,IRYO,172.0,25.2,37.78,AVLO,172.0,80.4,21.45,IRYO,172.0
00012_06-01-2025-10.27,AVLO,2025,1,0,10.45,172.0,37.78,317,-30.0,42.47,IRYO,172.0,-25.2,36.41,OUIGO,182.0,55.2,21.45,IRYO,172.0,60.0,39.7,AVE,199.0
00009_06-01-2025-11.22,IRYO,2025,1,0,11.37,172.0,21.45,3549,-80.4,36.41,OUIGO,182.0,-55.2,37.78,AVLO,172.0,4.8,39.7,AVE,199.0,60.0,32.85,IRYO,172.0
00006_06-01-2025-11.27,AVE,2025,1,0,11.45,199.0,39.7,638,-60.0,37.78,AVLO,172.0,-4.8,21.45,IRYO,172.0,55.2,32.85,IRYO,172.0,60.0,44.82,AVE,197.0
00009_06-01-2025-12.22,IRYO,2025,1,0,12.37,172.0,32.85,290,-60.0,21.45,IRYO,172.0,-55.2,39.7,AVE,199.0,4.8,44.82,AVE,197.0,34.8,39.08,AVE,157.0
00013_06-01-2025-12.27,AVE,2025,1,0,12.45,197.0,44.82,296,-60.0,39.7,AVE,199.0,-4.8,32.85,IRYO,172.0,30.0,39.08,AVE,157.0,51.0,68.94,AVE,184.0
00004_06-01-2025-12.57,AVE,2025,1,0,12.95,157.0,39.08,902,-34.8,32.85,IRYO,172.0,-30.0,44.82,AVE,197.0,21.0,68.94,AVE,184.0,64.8,36.17,IRYO,172.0
00014_06-01-2025-13.18,AVE,2025,1,0,13.3,184.0,68.94,4,-51.0,44.82,AVE,197.0,-21.0,39.08,AVE,157.0,43.8,36.17,IRYO,172.0,54.0,37.99,OUIGO,157.0
00009_06-01-2025-14.02,IRYO,2025,1,0,14.03,172.0,36.17,107,-64.8,39.08,AVE,157.0,-43.8,68.94,AVE,184.0,10.2,37.99,OUIGO,157.0,25.2,35.75,AVE,177.0
00015_06-01-2025-14.12,OUIGO,2025,1,0,14.2,157.0,37.99,43,-54.0,68.94,AVE,184.0,-10.2,36.17,IRYO,172.0,15.0,35.75,AVE,177.0,30.0,49.7,IRYO,179.0
00016_06-01-2025-14.27,AVE,2025,1,0,14.45,177.0,35.75,570,-25.2,36.17,IRYO,172.0,-15.0,37.99,OUIGO,157.0,15.0,49.7,IRYO,179.0,30.0,40.74,AVE,157.0
00017_06-01-2025-14.42,IRYO,2025,1,0,14.7,179.0,49.7,13,-30.0,37.99,OUIGO,157.0,-15.0,35.75,AVE,177.0,15.0,40.74,AVE,157.0,45.0,35.84,AVLO,199.0
00004_06-01-2025-14.57,AVE,2025,1,0,14.95,157.0,40.74,583,-30.0,35.75,AVE,177.0,-15.0,49.7,IRYO,179.0,30.0,35.84,AVLO,199.0,60.0,31.37,AVE,157.0
00018_06-01-2025-15.27,AVLO,2025,1,0,15.45,199.0,35.84,70,-45.0,49.7,IRYO,179.0,-30.0,40.74,AVE,157.0,30.0,31.37,AVE,157.0,60.0,77.22,AVE,172.0
00004_06-01-2025-15.57,AVE,2025,1,0,15.95,157.0,31.37,1869,-60.0,40.74,AVE,157.0,-30.0,35.84,AVLO,199.0,30.0,77.22,AVE,172.0,40.2,36.61,IRYO,157.0
00007_06-01-2025-16.27,AVE,2025,1,0,16.45,172.0,77.22,21,-60.0,35.84,AVLO,199.0,-30.0,31.37,AVE,157.0,10.2,36.61,IRYO,157.0,30.0,57.61,AVE,157.0
00002_06-01-2025-16.37,IRYO,2025,1,0,16.62,157.0,36.61,312,-40.2,31.37,AVE,157.0,-10.2,77.22,AVE,172.0,19.8,57.61,AVE,157.0,39.6,55.23,OUIGO,157.0
00004_06-01-2025-16.57,AVE,2025,1,0,16.95,157.0,57.61,368,-30.0,77.22,AVE,172.0,-19.8,36.61,IRYO,157.0,19.8,55.23,OUIGO,157.0,25.2,50.38,IRYO,172.0
00015_06-01-2025-17.17,OUIGO,2025,1,0,17.28,157.0,55.23,15,-39.6,36.61,IRYO,157.0,-19.8,57.61,AVE,157.0,5.4,50.38,IRYO,172.0,10.2,82.45,AVE,199.0
00009_06-01-2025-17.22,IRYO,2025,1,0,17.37,172.0,50.38,41,-25.2,57.61,AVE,157.0,-5.4,55.23,OUIGO,157.0,4.8,82.45,AVE,199.0,34.8,43.06,AVE,157.0
00006_06-01-2025-17.27,AVE,2025,1,0,17.45,199.0,82.45,1,-10.2,55.23,OUIGO,157.0,-4.8,50.38,IRYO,172.0,30.0,43.06,AVE,157.0,60.0,55.91,AVE,177.0
00004_06-01-2025-17.57,AVE,2025,1,0,17.95,157.0,43.06,488,-34.8,50.38,IRYO,172.0,-30.0,82.45,AVE,199.0,30.0,55.91,AVE,177.0,34.8,26.95,IRYO,157.0
00016_06-01-2025-18.27,AVE,2025,1,0,18.45,177.0,55.91,34,-60.0,82.45,AVE,199.0,-30.0,43.06,AVE,157.0,4.8,26.95,IRYO,157.0,30.0,41.54,AVE,157.0
00002_06-01-2025-18.32,IRYO,2025,1,0,18.53,157.0,26.95,247,-34.8,43.06,AVE,157.0,-4.8,55.91,AVE,177.0,25.2,41.54,AVE,157.0,57.0,43.81,IRYO,172.0
00004_06-01-2025-18.57,AVE,2025,1,0,18.95,157.0,41.54,183,-30.0,55.91,AVE,177.0,-25.2,26.95,IRYO,157.0,31.8,43.81,IRYO,172.0,37.2,23.57,AVLO,201.0
00009_06-01-2025-19.29,IRYO,2025,1,0,19.48,172.0,43.81,2,-57.0,26.95,IRYO,157.0,-31.8,41.54,AVE,157.0,5.4,23.57,AVLO,201.0,36.0,19.82,AVE,157.0
00019_06-01-2025-19.34,AVLO,2025,1,0,19.57,201.0,23.57,168,-37.2,41.54,AVE,157.0,-5.4,43.81,IRYO,172.0,30.6,19.82,AVE,157.0,48.0,33.58,IRYO,172.0
00004_06-01-2025-20.05,AVE,2025,1,0,20.08,157.0,19.82,6192,-36.0,43.81,IRYO,172.0,-30.6,23.57,AVLO,201.0,17.4,33.58,IRYO,172.0,22.2,17.65,AVE,201.0
